analysis_subset,c03_total_MAE,cancellation_ratio,cancellation_ratio_median,complete_subject_coverage,complete_subject_n,coverage,coverage_IQR,coverage_median,delta_total_MAE_IQR,delta_total_MAE_median,delta_total_MAE_vs_C03,fold,fold_improved_vs_C03,folds_improved_n,folds_total_n,item_MAE,item_NAE,item_NAE_IQR,item_NAE_median,level,method,model,proportion_folds_improved,repeat,scale,subject_n,total_MAE,total_MAE_IQR,total_MAE_max,total_MAE_median,total_MAE_min,total_RMSE
hamd99,4.15,0.45374819624819623,,1.0,20,1.0,,,,,0.0,3.0,,,,0.484375,0.15390625,,,outer_fold,C03,Kimi-K2.6,,1.0,HAMD-17,20,4.15,,,,,5.545268253204709
hamd99,4.15,0.6220115995115995,,1.0,20,1.0,,,,,-1.1500000000000004,3.0,1.0,,,0.4875,0.15859375,,,outer_fold,ElasticNet,Kimi-K2.6,,1.0,HAMD-17,20,3.0,,,,,3.7282703764614498
hamd99,4.15,0.49374403374403375,,1.0,20,1.0,,,,,-0.9000000000000004,3.0,1.0,,,0.465625,0.146875,,,outer_fold,Mean,Kimi-K2.6,,1.0,HAMD-17,20,3.25,,,,,4.018706259482023
hamd99,4.15,0.5169240726593667,,1.0,20,1.0,,,,,-0.9500000000000002,3.0,1.0,,,0.48125,0.14921875,,,outer_fold,Median,Kimi-K2.6,,1.0,HAMD-17,20,3.2,,,,,4.183300132670378
hamd99,4.15,0.6272313797313797,,1.0,20,1.0,,,,,-1.0500000000000003,3.0,1.0,,,0.51875,0.1671875,,,outer_fold,Ridge,Kimi-K2.6,,1.0,HAMD-17,20,3.1,,,,,3.7815340802378077
hamd99,3.4210526315789473,0.5147548358074673,,1.0,19,1.0,,,,,0.47368421052631593,4.0,0.0,,,0.4605263157894737,0.15542763157894737,,,outer_fold,B,Kimi-K2.6,,1.0,HAMD-17,19,3.8947368421052633,,,,,5.301439725008174
hamd99,3.4210526315789473,0.4841421736158578,,1.0,19,1.0,,,,,0.0,4.0,,,,0.4243421052631579,0.14144736842105263,,,outer_fold,C03,Kimi-K2.6,,1.0,HAMD-17,19,3.4210526315789473,,,,,4.536402469845577
hamd99,3.4210526315789473,0.5104010025062656,,1.0,19,1.0,,,,,0.6842105263157898,4.0,0.0,,,0.4868421052631579,0.16447368421052633,,,outer_fold,ElasticNet,Kimi-K2.6,,1.0,HAMD-17,19,4.105263157894737,,,,,5.005260390723681
hamd99,3.4210526315789473,0.548582995951417,,1.0,19,1.0,,,,,0.10526315789473673,4.0,0.0,,,0.4506578947368421,0.1513157894736842,,,outer_fold,Mean,Kimi-K2.6,,1.0,HAMD-17,19,3.526315789473684,,,,,5.13501908980206
hamd99,3.4210526315789473,0.5215994531784005,,1.0,19,1.0,,,,,0.26315789473684204,4.0,0.0,,,0.4407894736842105,0.14802631578947367,,,outer_fold,Median,Kimi-K2.6,,1.0,HAMD-17,19,3.6842105263157894,,,,,5.211323702941711
hamd99,3.4210526315789473,0.48864205969469127,,1.0,19,1.0,,,,,0.8421052631578951,4.0,0.0,,,0.4901315789473684,0.16529605263157895,,,outer_fold,Ridge,Kimi-K2.6,,1.0,HAMD-17,19,4.2631578947368425,,,,,5.155477414209187
hamd99,5.35,0.463496780996781,,1.0,20,1.0,,,,,-0.34999999999999964,0.0,1.0,,,0.55,0.17890625,,,outer_fold,B,Kimi-K2.6,,2.0,HAMD-17,20,5.0,,,,,6.016643582596529
hamd99,5.35,0.4050876900876901,,1.0,20,1.0,,,,,0.0,0.0,,,,0.553125,0.18125,,,outer_fold,C03,Kimi-K2.6,,2.0,HAMD-17,20,5.35,,,,,6.711929677819934
hamd99,5.35,0.46551448551448554,,1.0,20,1.0,,,,,-1.0,0.0,1.0,,,0.521875,0.17421875,,,outer_fold,ElasticNet,Kimi-K2.6,,2.0,HAMD-17,20,4.35,,,,,4.994997497496871
hamd99,5.35,0.4142352092352092,,1.0,20,1.0,,,,,-0.34999999999999964,0.0,1.0,,,0.54375,0.1734375,,,outer_fold,Mean,Kimi-K2.6,,2.0,HAMD-17,20,5.0,,,,,5.916079783099616
hamd99,5.35,0.44092701416230834,,1.0,20,1.0,,,,,-0.5,0.0,1.0,,,0.546875,0.17421875,,,outer_fold,Median,Kimi-K2.6,,2.0,HAMD-17,20,4.85,,,,,5.8779248038742375
hamd99,5.35,0.42934676434676433,,1.0,20,1.0,,,,,-0.8499999999999996,0.0,1.0,,,0.51875,0.17109375,,,outer_fold,Ridge,Kimi-K2.6,,2.0,HAMD-17,20,4.5,,,,,5.039841267341661
hamd99,3.2,0.5876785714285715,,1.0,20,1.0,,,,,-0.7000000000000002,1.0,1.0,,,0.45625,0.13984375,,,outer_fold,B,Kimi-K2.6,,2.0,HAMD-17,20,2.5,,,,,3.3015148038438356
hamd99,3.2,0.4500396825396826,,1.0,20,1.0,,,,,0.0,1.0,,,,0.4375,0.1359375,,,outer_fold,C03,Kimi-K2.6,,2.0,HAMD-17,20,3.2,,,,,4.049691346263317
hamd99,3.2,0.607171717171717,,1.0,20,1.0,,,,,-0.3500000000000001,1.0,1.0,,,0.496875,0.15625,,,outer_fold,ElasticNet,Kimi-K2.6,,2.0,HAMD-17,20,2.85,,,,,3.5
hamd99,3.2,0.555558608058608,,1.0,20,1.0,,,,,-0.6000000000000001,1.0,1.0,,,0.45,0.13984375,,,outer_fold,Mean,Kimi-K2.6,,2.0,HAMD-17,20,2.6,,,,,3.3015148038438356
hamd99,3.2,0.5300308025308025,,1.0,20,1.0,,,,,-0.5,1.0,1.0,,,0.45,0.13984375,,,outer_fold,Median,Kimi-K2.6,,2.0,HAMD-17,20,2.7,,,,,3.3015148038438356
hamd99,3.2,0.6208333333333333,,1.0,20,1.0,,,,,-0.5,1.0,1.0,,,0.49375,0.1546875,,,outer_fold,Ridge,Kimi-K2.6,,2.0,HAMD-17,20,2.7,,,,,3.361547262794322
hamd99,3.85,0.4623784548784549,,1.0,20,1.0,,,,,0.5500000000000003,2.0,0.0,,,0.4875,0.16796875,,,outer_fold,B,Kimi-K2.6,,2.0,HAMD-17,20,4.4,,,,,5.70087712549569
hamd99,3.85,0.4837878787878787,,1.0,20,1.0,,,,,0.0,2.0,,,,0.446875,0.146875,,,outer_fold,C03,Kimi-K2.6,,2.0,HAMD-17,20,3.85,,,,,5.343220002957018
hamd99,3.85,0.4088924963924964,,1.0,20,1.0,,,,,0.49999999999999956,2.0,0.0,,,0.446875,0.15,,,outer_fold,ElasticNet,Kimi-K2.6,,2.0,HAMD-17,20,4.35,,,,,5.305657357952923
hamd99,3.85,0.43124819624819627,,1.0,20,1.0,,,,,0.5500000000000003,2.0,0.0,,,0.46875,0.15703125,,,outer_fold,Mean,Kimi-K2.6,,2.0,HAMD-17,20,4.4,,,,,5.630275304103699
hamd99,3.85,0.3971212121212121,,1.0,20,1.0,,,,,1.0500000000000003,2.0,0.0,,,0.48125,0.16328125,,,outer_fold,Median,Kimi-K2.6,,2.0,HAMD-17,20,4.9,,,,,6.316644678941502
hamd99,3.85,0.42889249639249644,,1.0,20,1.0,,,,,0.5500000000000003,2.0,0.0,,,0.4625,0.1546875,,,outer_fold,Ridge,Kimi-K2.6,,2.0,HAMD-17,20,4.4,,,,,5.2345009313209605
hamd99,3.85,0.49905858030858036,,1.0,20,1.0,,,,,-0.10000000000000009,3.0,1.0,,,0.496875,0.1640625,,,outer_fold,B,Kimi-K2.6,,2.0,HAMD-17,20,3.75,,,,,4.944694126030447
hamd99,3.85,0.4598953823953824,,1.0,20,1.0,,,,,0.0,3.0,,,,0.471875,0.1578125,,,outer_fold,C03,Kimi-K2.6,,2.0,HAMD-17,20,3.85,,,,,5.103920062069938
hamd99,3.85,0.5389826839826839,,1.0,20,1.0,,,,,-0.30000000000000027,3.0,1.0,,,0.478125,0.15546875,,,outer_fold,ElasticNet,Kimi-K2.6,,2.0,HAMD-17,20,3.55,,,,,4.330127018922194
hamd99,3.85,0.5414713064713065,,1.0,20,1.0,,,,,-0.6499999999999999,3.0,1.0,,,0.44375,0.146875,,,outer_fold,Mean,Kimi-K2.6,,2.0,HAMD-17,20,3.2,,,,,4.242640687119285
hamd99,3.85,0.5225974025974025,,1.0,20,1.0,,,,,-0.6499999999999999,3.0,1.0,,,0.46875,0.15390625,,,outer_fold,Median,Kimi-K2.6,,2.0,HAMD-17,20,3.2,,,,,4.347413023856832
hamd99,3.85,0.5581926406926406,,1.0,20,1.0,,,,,-0.4500000000000002,3.0,1.0,,,0.475,0.153125,,,outer_fold,Ridge,Kimi-K2.6,,2.0,HAMD-17,20,3.4,,,,,4.123105625617661
hamd99,4.2631578947368425,0.46952229057492206,,1.0,19,1.0,,,,,-0.6315789473684212,4.0,1.0,,,0.46381578947368424,0.15707236842105263,,,outer_fold,B,Kimi-K2.6,,2.0,HAMD-17,19,3.6315789473684212,,,,,4.2488388506681884
hamd99,4.2631578947368425,0.3492481203007519,,1.0,19,1.0,,,,,0.0,4.0,,,,0.4375,0.14720394736842105,,,outer_fold,C03,Kimi-K2.6,,2.0,HAMD-17,19,4.2631578947368425,,,,,4.839530207734936
hamd99,4.2631578947368425,0.5759322548796233,,1.0,19,1.0,,,,,-0.8947368421052637,4.0,1.0,,,0.5131578947368421,0.17269736842105263,,,outer_fold,ElasticNet,Kimi-K2.6,,2.0,HAMD-17,19,3.3684210526315788,,,,,4.167543767332454
hamd99,4.2631578947368425,0.5009607351712614,,1.0,19,1.0,,,,,-0.8947368421052637,4.0,1.0,,,0.4407894736842105,0.14720394736842105,,,outer_fold,Mean,Kimi-K2.6,,2.0,HAMD-17,19,3.3684210526315788,,,,,4.34074938958216
hamd99,4.2631578947368425,0.4448717948717949,,1.0,19,1.0,,,,,-0.6842105263157898,4.0,1.0,,,0.4276315789473684,0.14144736842105263,,,outer_fold,Median,Kimi-K2.6,,2.0,HAMD-17,19,3.5789473684210527,,,,,4.4603516500501685
hamd99,4.2631578947368425,0.572210830105567,,1.0,19,1.0,,,,,-1.0526315789473686,4.0,1.0,,,0.4967105263157895,0.16776315789473684,,,outer_fold,Ridge,Kimi-K2.6,,2.0,HAMD-17,19,3.210526315789474,,,,,3.90006747579955
hamd99,4.05,0.4435422910422909,,1.0,20,1.0,,,,,-0.04999999999999982,0.0,1.0,,,0.46875,0.15390625,,,outer_fold,B,Kimi-K2.6,,3.0,HAMD-17,20,4.0,,,,,4.919349550499537
hamd99,4.05,0.4242460317460318,,1.0,20,1.0,,,,,0.0,0.0,,,,0.453125,0.1453125,,,outer_fold,C03,Kimi-K2.6,,3.0,HAMD-17,20,4.05,,,,,5.06458290484024
hamd99,4.05,0.4713522588522589,,1.0,20,1.0,,,,,0.04999999999999982,0.0,0.0,,,0.4875,0.1609375,,,outer_fold,ElasticNet,Kimi-K2.6,,3.0,HAMD-17,20,4.1,,,,,4.732863826479693
hamd99,4.05,0.4417604617604618,,1.0,20,1.0,,,,,-0.19999999999999973,0.0,1.0,,,0.446875,0.14765625,,,outer_fold,Mean,Kimi-K2.6,,3.0,HAMD-17,20,3.85,,,,,4.685082710048992
hamd99,4.05,0.4280532212885154,,1.0,20,1.0,,,,,0.15000000000000036,0.0,0.0,,,0.4625,0.153125,,,outer_fold,Median,Kimi-K2.6,,3.0,HAMD-17,20,4.2,,,,,5.291502622129181
hamd99,4.05,0.4876678876678877,,1.0,20,1.0,,,,,-0.19999999999999973,0.0,1.0,,,0.471875,0.1546875,,,outer_fold,Ridge,Kimi-K2.6,,3.0,HAMD-17,20,3.85,,,,,4.4777226354476225
hamd99,4.4,0.40064102564102566,,1.0,20,1.0,,,,,-0.20000000000000018,1.0,1.0,,,0.49375,0.1609375,,,outer_fold,B,Kimi-K2.6,,3.0,HAMD-17,20,4.2,,,,,5.0990195135927845
hamd99,4.4,0.38584415584415577,,1.0,20,1.0,,,,,0.0,1.0,,,,0.48125,0.1578125,,,outer_fold,C03,Kimi-K2.6,,3.0,HAMD-17,20,4.4,,,,,5.440588203494177
hamd99,4.4,0.5496231546231545,,1.0,20,1.0,,,,,-0.7500000000000004,1.0,1.0,,,0.484375,0.1625,,,outer_fold,ElasticNet,Kimi-K2.6,,3.0,HAMD-17,20,3.65,,,,,4.6097722286464435
hamd99,4.4,0.45029220779220774,,1.0,20,1.0,,,,,-0.5500000000000003,1.0,1.0,,,0.471875,0.15234375,,,outer_fold,Mean,Kimi-K2.6,,3.0,HAMD-17,20,3.85,,,,,4.984977432245807
hamd99,4.4,0.44099983349983346,,1.0,20,1.0,,,,,-0.4500000000000002,1.0,1.0,,,0.484375,0.15546875,,,outer_fold,Median,Kimi-K2.6,,3.0,HAMD-17,20,3.95,,,,,5.084289527554465
hamd99,4.4,0.6205022755022754,,1.0,20,1.0,,,,,-1.3000000000000003,1.0,1.0,,,0.49375,0.16796875,,,outer_fold,Ridge,Kimi-K2.6,,3.0,HAMD-17,20,3.1,,,,,4.183300132670378
hamd99,3.45,0.5199328449328449,,1.0,20,1.0,,,,,0.3999999999999999,2.0,0.0,,,0.546875,0.18671875,,,outer_fold,B,Kimi-K2.6,,3.0,HAMD-17,20,3.85,,,,,4.8425200051213
hamd99,3.45,0.5146392496392496,,1.0,20,1.0,,,,,0.0,2.0,,,,0.465625,0.15703125,,,outer_fold,C03,Kimi-K2.6,,3.0,HAMD-17,20,3.45,,,,,4.588027898781785
hamd99,3.45,0.6006043956043956,,1.0,20,1.0,,,,,0.09999999999999964,2.0,0.0,,,0.540625,0.18125,,,outer_fold,ElasticNet,Kimi-K2.6,,3.0,HAMD-17,20,3.55,,,,,4.236744032862972
hamd99,3.45,0.5470196470196471,,1.0,20,1.0,,,,,0.04999999999999982,2.0,0.0,,,0.5125,0.17265625,,,outer_fold,Mean,Kimi-K2.6,,3.0,HAMD-17,20,3.5,,,,,4.159326868617084
hamd99,3.45,0.5236832611832611,,1.0,20,1.0,,,,,0.1499999999999999,2.0,0.0,,,0.5,0.16875,,,outer_fold,Median,Kimi-K2.6,,3.0,HAMD-17,20,3.6,,,,,4.358898943540674
hamd99,3.45,0.5708730158730159,,1.0,20,1.0,,,,,0.34999999999999964,2.0,0.0,,,0.54375,0.18203125,,,outer_fold,Ridge,Kimi-K2.6,,3.0,HAMD-17,20,3.8,,,,,4.483302354291979
hamd99,4.0,0.47865121806298283,,1.0,20,1.0,,,,,-0.04999999999999982,3.0,1.0,,,0.484375,0.15546875,,,outer_fold,B,Kimi-K2.6,,3.0,HAMD-17,20,3.95,,,,,5.481788029466299
hamd99,4.0,0.4230555555555555,,1.0,20,1.0,,,,,0.0,3.0,,,,0.45625,0.15078125,,,outer_fold,C03,Kimi-K2.6,,3.0,HAMD-17,20,4.0,,,,,5.440588203494177
hamd99,4.0,0.510532212885154,,1.0,20,1.0,,,,,-0.2999999999999998,3.0,1.0,,,0.475,0.14921875,,,outer_fold,ElasticNet,Kimi-K2.6,,3.0,HAMD-17,20,3.7,,,,,4.868264577855234
hamd99,4.0,0.5537806637806637,,1.0,20,1.0,,,,,-0.75,3.0,1.0,,,0.421875,0.13359375,,,outer_fold,Mean,Kimi-K2.6,,3.0,HAMD-17,20,3.25,,,,,4.748684028233506
hamd99,4.0,0.49098679098679093,,1.0,20,1.0,,,,,-0.75,3.0,1.0,,,0.415625,0.13125,,,outer_fold,Median,Kimi-K2.6,,3.0,HAMD-17,20,3.25,,,,,4.716990566028302
hamd99,4.0,0.51375,,1.0,20,1.0,,,,,-0.3999999999999999,3.0,1.0,,,0.45,0.14296875,,,outer_fold,Ridge,Kimi-K2.6,,3.0,HAMD-17,20,3.6,,,,,4.857983120596447
hamd99,4.631578947368421,0.3997569681780208,,1.0,19,1.0,,,,,0.0,4.0,0.0,,,0.506578947368421,0.16447368421052633,,,outer_fold,B,Kimi-K2.6,,3.0,HAMD-17,19,4.631578947368421,,,,,5.486826328388273
hamd99,4.631578947368421,0.402959321380374,,1.0,19,1.0,,,,,0.0,4.0,,,,0.4934210526315789,0.15871710526315788,,,outer_fold,C03,Kimi-K2.6,,3.0,HAMD-17,19,4.631578947368421,,,,,5.839971160707452
hamd99,4.631578947368421,0.46854636591478704,,1.0,19,1.0,,,,,-0.6315789473684212,4.0,1.0,,,0.4473684210526316,0.14473684210526316,,,outer_fold,ElasticNet,Kimi-K2.6,,3.0,HAMD-17,19,4.0,,,,,4.898979485566356
hamd99,4.631578947368421,0.4479716190242506,,1.0,19,1.0,,,,,-0.47368421052631593,4.0,1.0,,,0.4967105263157895,0.15871710526315788,,,outer_fold,Mean,Kimi-K2.6,,3.0,HAMD-17,19,4.157894736842105,,,,,5.316310552886922
hamd99,4.631578947368421,0.45219108377003114,,1.0,19,1.0,,,,,-0.36842105263157876,4.0,1.0,,,0.5164473684210527,0.16529605263157895,,,outer_fold,Median,Kimi-K2.6,,3.0,HAMD-17,19,4.2631578947368425,,,,,5.433812270356208
hamd99,4.631578947368421,0.5243943191311612,,1.0,19,1.0,,,,,-1.0526315789473686,4.0,1.0,,,0.46710526315789475,0.15625,,,outer_fold,Ridge,Kimi-K2.6,,3.0,HAMD-17,19,3.5789473684210527,,,,,4.279695021106551
hamd99,4.05,0.5185256410256411,,1.0,20,1.0,,,,,-0.5999999999999996,0.0,1.0,,,0.484375,0.1625,,,outer_fold,B,Kimi-K2.6,,4.0,HAMD-17,20,3.45,,,,,4.3531597719357835
hamd99,4.05,0.43677239427239434,,1.0,20,1.0,,,,,0.0,0.0,,,,0.478125,0.16015625,,,outer_fold,C03,Kimi-K2.6,,4.0,HAMD-17,20,4.05,,,,,4.904079934095692
hamd99,4.05,0.5602687590187589,,1.0,20,1.0,,,,,-0.9499999999999997,0.0,1.0,,,0.4625,0.14921875,,,outer_fold,ElasticNet,Kimi-K2.6,,4.0,HAMD-17,20,3.1,,,,,3.7815340802378077
hamd99,4.05,0.5643031968031968,,1.0,20,1.0,,,,,-0.8499999999999996,0.0,1.0,,,0.4625,0.15234375,,,outer_fold,Mean,Kimi-K2.6,,4.0,HAMD-17,20,3.2,,,,,4.381780460041329
hamd99,4.05,0.5160103785103786,,1.0,20,1.0,,,,,-0.5999999999999996,0.0,1.0,,,0.465625,0.1515625,,,outer_fold,Median,Kimi-K2.6,,4.0,HAMD-17,20,3.45,,,,,4.695742752749559
hamd99,4.05,0.6258874458874459,,1.0,20,1.0,,,,,-1.1999999999999997,0.0,1.0,,,0.465625,0.14921875,,,outer_fold,Ridge,Kimi-K2.6,,4.0,HAMD-17,20,2.85,,,,,3.7349698793966195
hamd99,5.1,0.3493253968253968,,1.0,20,1.0,,,,,-0.2999999999999998,1.0,1.0,,,0.475,0.153125,,,outer_fold,B,Kimi-K2.6,,4.0,HAMD-17,20,4.8,,,,,5.958187643906492
hamd99,5.1,0.2727380952380952,,1.0,20,1.0,,,,,0.0,1.0,,,,0.4375,0.1375,,,outer_fold,C03,Kimi-K2.6,,4.0,HAMD-17,20,5.1,,,,,6.0332412515993425
hamd99,5.1,0.4536660561660562,,1.0,20,1.0,,,,,-0.39999999999999947,1.0,1.0,,,0.54375,0.17734375,,,outer_fold,ElasticNet,Kimi-K2.6,,4.0,HAMD-17,20,4.7,,,,,5.431390245600108
hamd99,5.1,0.3822727272727273,,1.0,20,1.0,,,,,-0.5,1.0,1.0,,,0.45625,0.14375,,,outer_fold,Mean,Kimi-K2.6,,4.0,HAMD-17,20,4.6,,,,,5.440588203494177
hamd99,5.1,0.3073930481283423,,1.0,20,1.0,,,,,-0.04999999999999982,1.0,1.0,,,0.471875,0.15,,,outer_fold,Median,Kimi-K2.6,,4.0,HAMD-17,20,5.05,,,,,6.00416522091123
hamd99,5.1,0.4256440781440782,,1.0,20,1.0,,,,,-0.39999999999999947,1.0,1.0,,,0.5125,0.16875,,,outer_fold,Ridge,Kimi-K2.6,,4.0,HAMD-17,20,4.7,,,,,5.347896782848375
hamd99,4.3,0.4231274281274281,,1.0,20,1.0,,,,,0.10000000000000053,2.0,0.0,,,0.525,0.1703125,,,outer_fold,B,Kimi-K2.6,,4.0,HAMD-17,20,4.4,,,,,5.319774431308154
hamd99,4.3,0.46937950937950934,,1.0,20,1.0,,,,,0.0,2.0,,,,0.53125,0.175,,,outer_fold,C03,Kimi-K2.6,,4.0,HAMD-17,20,4.3,,,,,5.504543577809154
hamd99,4.3,0.6006887556887557,,1.0,20,1.0,,,,,-0.8499999999999996,2.0,1.0,,,0.521875,0.1703125,,,outer_fold,ElasticNet,Kimi-K2.6,,4.0,HAMD-17,20,3.45,,,,,4.421538193886829
hamd99,4.3,0.42180375180375174,,1.0,20,1.0,,,,,-0.20000000000000018,2.0,1.0,,,0.5,0.1609375,,,outer_fold,Mean,Kimi-K2.6,,4.0,HAMD-17,20,4.1,,,,,4.857983120596447
hamd99,4.3,0.4284942834942835,,1.0,20,1.0,,,,,-0.20000000000000018,2.0,1.0,,,0.49375,0.1609375,,,outer_fold,Median,Kimi-K2.6,,4.0,HAMD-17,20,4.1,,,,,4.959838707054898
hamd99,4.3,0.5937301587301588,,1.0,20,1.0,,,,,-0.9499999999999997,2.0,1.0,,,0.503125,0.165625,,,outer_fold,Ridge,Kimi-K2.6,,4.0,HAMD-17,20,3.35,,,,,4.224926034855522
hamd99,3.85,0.485529748029748,,1.0,20,1.0,,,,,0.30000000000000027,3.0,0.0,,,0.490625,0.16796875,,,outer_fold,B,Kimi-K2.6,,4.0,HAMD-17,20,4.15,,,,,5.380520420925842
hamd99,3.85,0.45206349206349206,,1.0,20,1.0,,,,,0.0,3.0,,,,0.465625,0.15625,,,outer_fold,C03,Kimi-K2.6,,4.0,HAMD-17,20,3.85,,,,,5.352569476429054
hamd99,3.85,0.5215873015873016,,1.0,20,1.0,,,,,-0.10000000000000009,3.0,1.0,,,0.453125,0.15859375,,,outer_fold,ElasticNet,Kimi-K2.6,,4.0,HAMD-17,20,3.75,,,,,5.191338940966964
hamd99,3.85,0.5312620712620713,,1.0,20,1.0,,,,,-0.30000000000000027,3.0,1.0,,,0.484375,0.16640625,,,outer_fold,Mean,Kimi-K2.6,,4.0,HAMD-17,20,3.55,,,,,5.024937810560445
hamd99,3.85,0.5132467532467533,,1.0,20,1.0,,,,,-0.25,3.0,1.0,,,0.475,0.1640625,,,outer_fold,Median,Kimi-K2.6,,4.0,HAMD-17,20,3.6,,,,,5.019960159204453
hamd99,3.85,0.5162637362637363,,1.0,20,1.0,,,,,0.10000000000000009,3.0,0.0,,,0.484375,0.1671875,,,outer_fold,Ridge,Kimi-K2.6,,4.0,HAMD-17,20,3.95,,,,,5.200961449578338
hamd99,3.1578947368421053,0.4837747048273364,,1.0,19,1.0,,,,,0.5789473684210527,4.0,0.0,,,0.4769736842105263,0.1513157894736842,,,outer_fold,B,Kimi-K2.6,,4.0,HAMD-17,19,3.736842105263158,,,,,4.547989723637883
hamd99,3.1578947368421053,0.5259398496240602,,1.0,19,1.0,,,,,0.0,4.0,,,,0.4342105263157895,0.13980263157894737,,,outer_fold,C03,Kimi-K2.6,,4.0,HAMD-17,19,3.1578947368421053,,,,,4.4603516500501685
hamd99,3.1578947368421053,0.5169172932330827,,1.0,19,1.0,,,,,0.6842105263157894,4.0,0.0,,,0.4967105263157895,0.16282894736842105,,,outer_fold,ElasticNet,Kimi-K2.6,,4.0,HAMD-17,19,3.8421052631578947,,,,,4.3346826509227325
hamd99,3.1578947368421053,0.5460887066150224,,1.0,19,1.0,,,,,-0.052631578947368585,4.0,1.0,,,0.4440789473684211,0.140625,,,outer_fold,Mean,Kimi-K2.6,,4.0,HAMD-17,19,3.1052631578947367,,,,,4.084631014708157
hamd99,3.1578947368421053,0.577010708589656,,1.0,19,1.0,,,,,-0.1578947368421053,4.0,1.0,,,0.47039473684210525,0.14638157894736842,,,outer_fold,Median,Kimi-K2.6,,4.0,HAMD-17,19,3.0,,,,,4.006573545930159
hamd99,3.1578947368421053,0.5390848917164707,,1.0,19,1.0,,,,,0.42105263157894735,4.0,0.0,,,0.45394736842105265,0.1513157894736842,,,outer_fold,Ridge,Kimi-K2.6,,4.0,HAMD-17,19,3.5789473684210527,,,,,4.26737932644726
hamd99,5.4,0.4382919857919858,,1.0,20,1.0,,,,,-0.5,0.0,1.0,,,0.54375,0.18046875,,,outer_fold,B,Kimi-K2.6,,5.0,HAMD-17,20,4.9,,,,,5.744562646538029
hamd99,5.4,0.37943833943833943,,1.0,20,1.0,,,,,0.0,0.0,,,,0.54375,0.18125,,,outer_fold,C03,Kimi-K2.6,,5.0,HAMD-17,20,5.4,,,,,6.348228099241551
hamd99,5.4,0.4784126984126984,,1.0,20,1.0,,,,,-1.4500000000000002,0.0,1.0,,,0.471875,0.1546875,,,outer_fold,ElasticNet,Kimi-K2.6,,5.0,HAMD-17,20,3.95,,,,,4.8425200051213
hamd99,5.4,0.4748160173160173,,1.0,20,1.0,,,,,-0.7000000000000002,0.0,1.0,,,0.55,0.17734375,,,outer_fold,Mean,Kimi-K2.6,,5.0,HAMD-17,20,4.7,,,,,5.813776741499453
hamd99,5.4,0.460595238095238,,1.0,20,1.0,,,,,-0.8500000000000005,0.0,1.0,,,0.521875,0.16796875,,,outer_fold,Median,Kimi-K2.6,,5.0,HAMD-17,20,4.55,,,,,5.678908345800274
hamd99,5.4,0.4954761904761905,,1.0,20,1.0,,,,,-1.4500000000000002,0.0,1.0,,,0.478125,0.16015625,,,outer_fold,Ridge,Kimi-K2.6,,5.0,HAMD-17,20,3.95,,,,,4.801041553663121
hamd99,4.5,0.3646169108669109,,1.0,20,1.0,,,,,0.09999999999999964,1.0,0.0,,,0.5125,0.16875,,,outer_fold,B,Kimi-K2.6,,5.0,HAMD-17,20,4.6,,,,,5.621387729022079
hamd99,4.5,0.4182467532467532,,1.0,20,1.0,,,,,0.0,1.0,,,,0.5125,0.1625,,,outer_fold,C03,Kimi-K2.6,,5.0,HAMD-17,20,4.5,,,,,5.585696017507576
hamd99,4.5,0.5537395937395937,,1.0,20,1.0,,,,,-0.75,1.0,1.0,,,0.528125,0.171875,,,outer_fold,ElasticNet,Kimi-K2.6,,5.0,HAMD-17,20,3.75,,,,,4.6097722286464435
hamd99,4.5,0.5472619047619048,,1.0,20,1.0,,,,,-0.7000000000000002,1.0,1.0,,,0.48125,0.153125,,,outer_fold,Mean,Kimi-K2.6,,5.0,HAMD-17,20,3.8,,,,,4.8270073544588685
hamd99,4.5,0.46569974143503556,,1.0,20,1.0,,,,,-0.4500000000000002,1.0,1.0,,,0.496875,0.159375,,,outer_fold,Median,Kimi-K2.6,,5.0,HAMD-17,20,4.05,,,,,5.103920062069938
hamd99,4.5,0.5210497835497835,,1.0,20,1.0,,,,,-0.5499999999999998,1.0,1.0,,,0.496875,0.16640625,,,outer_fold,Ridge,Kimi-K2.6,,5.0,HAMD-17,20,3.95,,,,,4.873397172404482
hamd99,3.35,0.543908868908869,,1.0,20,1.0,,,,,-0.20000000000000018,2.0,1.0,,,0.465625,0.15546875,,,outer_fold,B,Kimi-K2.6,,5.0,HAMD-17,20,3.15,,,,,4.11703777004778
hamd99,3.35,0.4624603174603174,,1.0,20,1.0,,,,,0.0,2.0,,,,0.428125,0.140625,,,outer_fold,C03,Kimi-K2.6,,5.0,HAMD-17,20,3.35,,,,,4.466542286825459
hamd99,3.35,0.5802652902652904,,1.0,20,1.0,,,,,0.04999999999999982,2.0,0.0,,,0.51875,0.17421875,,,outer_fold,ElasticNet,Kimi-K2.6,,5.0,HAMD-17,20,3.4,,,,,4.024922359499621
hamd99,3.35,0.47955266955266945,,1.0,20,1.0,,,,,0.0,2.0,0.0,,,0.453125,0.15234375,,,outer_fold,Mean,Kimi-K2.6,,5.0,HAMD-17,20,3.35,,,,,4.236744032862972
hamd99,3.35,0.4653646353646354,,1.0,20,1.0,,,,,0.2999999999999998,2.0,0.0,,,0.471875,0.15546875,,,outer_fold,Median,Kimi-K2.6,,5.0,HAMD-17,20,3.65,,,,,4.801041553663121
