analysis_subset,c03_total_MAE,cancellation_ratio,cancellation_ratio_median,complete_subject_coverage,complete_subject_n,coverage,coverage_IQR,coverage_median,delta_total_MAE_IQR,delta_total_MAE_median,delta_total_MAE_vs_C03,fold,fold_improved_vs_C03,folds_improved_n,folds_total_n,item_MAE,item_NAE,item_NAE_IQR,item_NAE_median,level,method,model,proportion_folds_improved,repeat,scale,subject_n,total_MAE,total_MAE_IQR,total_MAE_max,total_MAE_median,total_MAE_min,total_RMSE 
primary142,4.241379310344827,0.20804597701149424,,1.0,29,1.0,,,,,-0.2413793103448274,1.0,1.0,,,0.6293103448275862,0.20977011494252873,,,outer_fold,Ridge,Qwen3.7-Max,,3.0,PHQ-8,29,4.0,,,,,4.741598741003888
primary142,4.142857142857143,0.1494047619047619,,1.0,28,1.0,,,,,-0.535714285714286,2.0,1.0,,,0.5669642857142857,0.18898809523809526,,,outer_fold,B,Qwen3.7-Max,,3.0,PHQ-8,28,3.607142857142857,,,,,4.523746866734004
primary142,4.142857142857143,0.12627551020408162,,1.0,28,1.0,,,,,0.0,2.0,,,,0.5982142857142857,0.1994047619047619,,,outer_fold,C03,Qwen3.7-Max,,3.0,PHQ-8,28,4.142857142857143,,,,,5.257647491307984
primary142,4.142857142857143,0.3435657596371882,,1.0,28,1.0,,,,,-0.9285714285714288,2.0,1.0,,,0.6160714285714286,0.20535714285714282,,,outer_fold,ElasticNet,Qwen3.7-Max,,3.0,PHQ-8,28,3.2142857142857144,,,,,4.008918628686366
primary142,4.142857142857143,0.22423469387755102,,1.0,28,1.0,,,,,-0.6071428571428577,2.0,1.0,,,0.6026785714285714,0.20089285714285715,,,outer_fold,Mean,Qwen3.7-Max,,3.0,PHQ-8,28,3.5357142857142856,,,,,4.436053587206925
primary142,4.142857142857143,0.2026643990929705,,1.0,28,1.0,,,,,-0.5000000000000004,2.0,1.0,,,0.6071428571428571,0.20238095238095236,,,outer_fold,Median,Qwen3.7-Max,,3.0,PHQ-8,28,3.642857142857143,,,,,4.503966505838413
primary142,4.142857142857143,0.2643424036281179,,1.0,28,1.0,,,,,-0.6071428571428577,2.0,1.0,,,0.6205357142857143,0.2068452380952381,,,outer_fold,Ridge,Qwen3.7-Max,,3.0,PHQ-8,28,3.5357142857142856,,,,,4.255248859601852
primary142,4.357142857142857,0.16824960753532184,,1.0,28,1.0,,,,,-0.46428571428571397,3.0,1.0,,,0.59375,0.19791666666666669,,,outer_fold,B,Qwen3.7-Max,,3.0,PHQ-8,28,3.892857142857143,,,,,5.199587895758113
primary142,4.357142857142857,0.14775641025641023,,1.0,28,1.0,,,,,0.0,3.0,,,,0.6339285714285714,0.2113095238095238,,,outer_fold,C03,Qwen3.7-Max,,3.0,PHQ-8,28,4.357142857142857,,,,,5.885818306986476
primary142,4.357142857142857,0.2643707482993197,,1.0,28,1.0,,,,,-0.7857142857142851,3.0,1.0,,,0.6160714285714286,0.20535714285714285,,,outer_fold,ElasticNet,Qwen3.7-Max,,3.0,PHQ-8,28,3.5714285714285716,,,,,4.301162633521313
primary142,4.357142857142857,0.20339699982557122,,1.0,28,1.0,,,,,-0.714285714285714,3.0,1.0,,,0.6071428571428571,0.20238095238095238,,,outer_fold,Mean,Qwen3.7-Max,,3.0,PHQ-8,28,3.642857142857143,,,,,4.8550415622761225
primary142,4.357142857142857,0.1965942787371359,,1.0,28,1.0,,,,,-0.6785714285714284,3.0,1.0,,,0.6026785714285714,0.20089285714285715,,,outer_fold,Median,Qwen3.7-Max,,3.0,PHQ-8,28,3.6785714285714284,,,,,4.8660632372145995
primary142,4.357142857142857,0.268140589569161,,1.0,28,1.0,,,,,-0.8214285714285712,3.0,1.0,,,0.6116071428571429,0.20386904761904762,,,outer_fold,Ridge,Qwen3.7-Max,,3.0,PHQ-8,28,3.5357142857142856,,,,,4.313599756252643
primary142,4.714285714285714,0.17358276643990928,,1.0,28,1.0,,,,,-0.6071428571428577,4.0,1.0,,,0.65625,0.21875,,,outer_fold,B,Qwen3.7-Max,,3.0,PHQ-8,28,4.107142857142857,,,,,5.368559264032443
primary142,4.714285714285714,0.07590960626674913,,1.0,28,1.0,,,,,0.0,4.0,,,,0.6517857142857143,0.21726190476190474,,,outer_fold,C03,Qwen3.7-Max,,3.0,PHQ-8,28,4.714285714285714,,,,,6.100351277941765
primary142,4.714285714285714,0.24713718820861677,,1.0,28,1.0,,,,,-0.75,4.0,1.0,,,0.6651785714285714,0.22172619047619052,,,outer_fold,ElasticNet,Qwen3.7-Max,,3.0,PHQ-8,28,3.9642857142857144,,,,,4.656025282209218
primary142,4.714285714285714,0.24222047793476364,,1.0,28,1.0,,,,,-0.7142857142857144,4.0,1.0,,,0.6875,0.22916666666666666,,,outer_fold,Mean,Qwen3.7-Max,,3.0,PHQ-8,28,4.0,,,,,5.18238775634773
primary142,4.714285714285714,0.24392115820687252,,1.0,28,1.0,,,,,-0.785714285714286,4.0,1.0,,,0.6875,0.22916666666666666,,,outer_fold,Median,Qwen3.7-Max,,3.0,PHQ-8,28,3.9285714285714284,,,,,5.196152422706632
primary142,4.714285714285714,0.2670068027210884,,1.0,28,1.0,,,,,-0.6785714285714288,4.0,1.0,,,0.6741071428571429,0.22470238095238093,,,outer_fold,Ridge,Qwen3.7-Max,,3.0,PHQ-8,28,4.035714285714286,,,,,4.917171079855919
primary142,4.206896551724138,0.21208370173887414,,1.0,29,1.0,,,,,-0.27586206896551735,0.0,1.0,,,0.6206896551724138,0.20689655172413793,,,outer_fold,B,Qwen3.7-Max,,4.0,PHQ-8,29,3.9310344827586206,,,,,5.278453273973091
primary142,4.206896551724138,0.18634622082897945,,1.0,29,1.0,,,,,0.0,0.0,,,,0.6120689655172413,0.20402298850574707,,,outer_fold,C03,Qwen3.7-Max,,4.0,PHQ-8,29,4.206896551724138,,,,,5.699364755890753
primary142,4.206896551724138,0.26776135741652984,,1.0,29,1.0,,,,,-0.068965517241379,0.0,1.0,,,0.7068965517241379,0.23563218390804594,,,outer_fold,ElasticNet,Qwen3.7-Max,,4.0,PHQ-8,29,4.137931034482759,,,,,4.920050462314807
primary142,4.206896551724138,0.24377499894741272,,1.0,29,1.0,,,,,-0.4137931034482758,0.0,1.0,,,0.646551724137931,0.21551724137931033,,,outer_fold,Mean,Qwen3.7-Max,,4.0,PHQ-8,29,3.793103448275862,,,,,5.044628416649632
primary142,4.206896551724138,0.2375626289419393,,1.0,29,1.0,,,,,-0.3793103448275863,0.0,1.0,,,0.6422413793103449,0.21408045977011494,,,outer_fold,Median,Qwen3.7-Max,,4.0,PHQ-8,29,3.8275862068965516,,,,,5.102399705885525
primary142,4.206896551724138,0.27714833059660643,,1.0,29,1.0,,,,,-0.1379310344827589,0.0,1.0,,,0.6982758620689655,0.23275862068965514,,,outer_fold,Ridge,Qwen3.7-Max,,4.0,PHQ-8,29,4.068965517241379,,,,,4.96192398724249
primary142,4.586206896551724,0.1083743842364532,,1.0,29,1.0,,,,,-0.5172413793103452,1.0,1.0,,,0.5948275862068966,0.19827586206896555,,,outer_fold,B,Qwen3.7-Max,,4.0,PHQ-8,29,4.068965517241379,,,,,5.0786911156592165
primary142,4.586206896551724,0.06400783124921056,,1.0,29,1.0,,,,,0.0,1.0,,,,0.625,0.20833333333333334,,,outer_fold,C03,Qwen3.7-Max,,4.0,PHQ-8,29,4.586206896551724,,,,,5.810216922771057
primary142,4.586206896551724,0.3512588943623426,,1.0,29,1.0,,,,,-1.0,1.0,1.0,,,0.6724137931034483,0.22413793103448276,,,outer_fold,ElasticNet,Qwen3.7-Max,,4.0,PHQ-8,29,3.586206896551724,,,,,4.394353744020411
primary142,4.586206896551724,0.1976148372700097,,1.0,29,1.0,,,,,-0.7586206896551726,1.0,1.0,,,0.6336206896551724,0.21120689655172414,,,outer_fold,Mean,Qwen3.7-Max,,4.0,PHQ-8,29,3.8275862068965516,,,,,4.788635973088644
primary142,4.586206896551724,0.14974948423224285,,1.0,29,1.0,,,,,-0.6896551724137931,1.0,1.0,,,0.6163793103448276,0.2054597701149425,,,outer_fold,Median,Qwen3.7-Max,,4.0,PHQ-8,29,3.896551724137931,,,,,4.902497604142269
primary142,4.586206896551724,0.3628899835796388,,1.0,29,1.0,,,,,-1.137931034482759,1.0,1.0,,,0.6551724137931034,0.21839080459770116,,,outer_fold,Ridge,Qwen3.7-Max,,4.0,PHQ-8,29,3.4482758620689653,,,,,4.168850002677908
primary142,4.0,0.18605442176870748,,1.0,28,1.0,,,,,-0.5714285714285716,2.0,1.0,,,0.5446428571428571,0.18154761904761904,,,outer_fold,B,Qwen3.7-Max,,4.0,PHQ-8,28,3.4285714285714284,,,,,4.480114794447635
primary142,4.0,0.14999999999999997,,1.0,28,1.0,,,,,0.0,2.0,,,,0.5803571428571429,0.19345238095238096,,,outer_fold,C03,Qwen3.7-Max,,4.0,PHQ-8,28,4.0,,,,,5.237229365663817
primary142,4.0,0.28214285714285714,,1.0,28,1.0,,,,,-0.4285714285714284,2.0,1.0,,,0.5982142857142857,0.19940476190476192,,,outer_fold,ElasticNet,Qwen3.7-Max,,4.0,PHQ-8,28,3.5714285714285716,,,,,4.551294949163998
primary142,4.0,0.2215986394557823,,1.0,28,1.0,,,,,-0.6428571428571428,2.0,1.0,,,0.5535714285714286,0.18452380952380953,,,outer_fold,Mean,Qwen3.7-Max,,4.0,PHQ-8,28,3.357142857142857,,,,,4.35069780938316
primary142,4.0,0.21096938775510202,,1.0,28,1.0,,,,,-0.5357142857142856,2.0,1.0,,,0.5580357142857143,0.18601190476190474,,,outer_fold,Median,Qwen3.7-Max,,4.0,PHQ-8,28,3.4642857142857144,,,,,4.4761271525409425
primary142,4.0,0.2785714285714286,,1.0,28,1.0,,,,,-0.4642857142857144,2.0,1.0,,,0.59375,0.19791666666666669,,,outer_fold,Ridge,Qwen3.7-Max,,4.0,PHQ-8,28,3.5357142857142856,,,,,4.5079295215684745
primary142,4.178571428571429,0.21194599051741908,,1.0,28,1.0,,,,,-0.535714285714286,3.0,1.0,,,0.625,0.20833333333333331,,,outer_fold,B,Qwen3.7-Max,,4.0,PHQ-8,28,3.642857142857143,,,,,5.31843156256751
primary142,4.178571428571429,0.14587198515769945,,1.0,28,1.0,,,,,0.0,3.0,,,,0.6473214285714286,0.2157738095238095,,,outer_fold,C03,Qwen3.7-Max,,4.0,PHQ-8,28,4.178571428571429,,,,,5.766281297335398
primary142,4.178571428571429,0.22227891156462584,,1.0,28,1.0,,,,,-0.25000000000000044,3.0,1.0,,,0.6339285714285714,0.2113095238095238,,,outer_fold,ElasticNet,Qwen3.7-Max,,4.0,PHQ-8,28,3.9285714285714284,,,,,4.758451128556134
primary142,4.178571428571429,0.24247062461348173,,1.0,28,1.0,,,,,-0.4285714285714288,3.0,1.0,,,0.6651785714285714,0.22172619047619047,,,outer_fold,Mean,Qwen3.7-Max,,4.0,PHQ-8,28,3.75,,,,,5.233818600492105
primary142,4.178571428571429,0.24655225726654298,,1.0,28,1.0,,,,,-0.39285714285714324,3.0,1.0,,,0.6696428571428571,0.22321428571428567,,,outer_fold,Median,Qwen3.7-Max,,4.0,PHQ-8,28,3.7857142857142856,,,,,5.351902198551198
primary142,4.178571428571429,0.257312925170068,,1.0,28,1.0,,,,,-0.5000000000000004,3.0,1.0,,,0.6205357142857143,0.20684523809523808,,,outer_fold,Ridge,Qwen3.7-Max,,4.0,PHQ-8,28,3.6785714285714284,,,,,4.578677288724956
primary142,4.428571428571429,0.2409580498866213,,1.0,28,1.0,,,,,-0.535714285714286,4.0,1.0,,,0.6651785714285714,0.2217261904761905,,,outer_fold,B,Qwen3.7-Max,,4.0,PHQ-8,28,3.892857142857143,,,,,5.60930349636082
primary142,4.428571428571429,0.1496907854050711,,1.0,28,1.0,,,,,0.0,4.0,,,,0.6785714285714286,0.2261904761904762,,,outer_fold,C03,Qwen3.7-Max,,4.0,PHQ-8,28,4.428571428571429,,,,,6.106202935189288
primary142,4.428571428571429,0.2368480725623583,,1.0,28,1.0,,,,,-0.5000000000000004,4.0,1.0,,,0.6607142857142857,0.2202380952380952,,,outer_fold,ElasticNet,Qwen3.7-Max,,4.0,PHQ-8,28,3.9285714285714284,,,,,4.636809247747852
primary142,4.428571428571429,0.25919655741084313,,1.0,28,1.0,,,,,-0.4285714285714288,4.0,1.0,,,0.6875,0.22916666666666666,,,outer_fold,Mean,Qwen3.7-Max,,4.0,PHQ-8,28,4.0,,,,,5.800246300189083
primary142,4.428571428571429,0.2353019995877139,,1.0,28,1.0,,,,,-0.32142857142857206,4.0,1.0,,,0.6919642857142857,0.23065476190476186,,,outer_fold,Median,Qwen3.7-Max,,4.0,PHQ-8,28,4.107142857142857,,,,,5.852349955359813
primary142,4.428571428571429,0.17608225108225106,,1.0,28,1.0,,,,,-0.35714285714285765,4.0,1.0,,,0.6428571428571429,0.21428571428571425,,,outer_fold,Ridge,Qwen3.7-Max,,4.0,PHQ-8,28,4.071428571428571,,,,,4.713203338949606
primary142,4.241379310344827,0.29170752619028484,,1.0,29,1.0,,,,,-0.8275862068965516,0.0,1.0,,,0.6767241379310345,0.22557471264367818,,,outer_fold,B,Qwen3.7-Max,,5.0,PHQ-8,29,3.413793103448276,,,,,4.752494807630169
primary142,4.241379310344827,0.16353187042842215,,1.0,29,1.0,,,,,0.0,0.0,,,,0.6681034482758621,0.22270114942528738,,,outer_fold,C03,Qwen3.7-Max,,5.0,PHQ-8,29,4.241379310344827,,,,,5.5739542083911475
primary142,4.241379310344827,0.379230730954869,,1.0,29,1.0,,,,,-0.5172413793103448,0.0,1.0,,,0.7155172413793104,0.23850574712643674,,,outer_fold,ElasticNet,Qwen3.7-Max,,5.0,PHQ-8,29,3.7241379310344827,,,,,4.425630677830192
primary142,4.241379310344827,0.36347196864438247,,1.0,29,1.0,,,,,-0.8620689655172411,0.0,1.0,,,0.7155172413793104,0.23850574712643677,,,outer_fold,Mean,Qwen3.7-Max,,5.0,PHQ-8,29,3.3793103448275863,,,,,4.813773342514524
primary142,4.241379310344827,0.3527987338332167,,1.0,29,1.0,,,,,-0.896551724137931,0.0,1.0,,,0.7112068965517241,0.23706896551724135,,,outer_fold,Median,Qwen3.7-Max,,5.0,PHQ-8,29,3.3448275862068964,,,,,4.803016293668113
primary142,4.241379310344827,0.36423097974822116,,1.0,29,1.0,,,,,-0.4137931034482758,0.0,1.0,,,0.7198275862068966,0.23994252873563215,,,outer_fold,Ridge,Qwen3.7-Max,,5.0,PHQ-8,29,3.8275862068965516,,,,,4.605094630050955
primary142,4.482758620689655,0.11573866746280538,,1.0,29,1.0,,,,,-0.3448275862068959,1.0,1.0,,,0.5862068965517241,0.19540229885057472,,,outer_fold,B,Qwen3.7-Max,,5.0,PHQ-8,29,4.137931034482759,,,,,5.464619745738696
primary142,4.482758620689655,0.11434293675672985,,1.0,29,1.0,,,,,0.0,1.0,,,,0.6379310344827587,0.21264367816091956,,,outer_fold,C03,Qwen3.7-Max,,5.0,PHQ-8,29,4.482758620689655,,,,,5.918993390655263
primary142,4.482758620689655,0.24425287356321837,,1.0,29,1.0,,,,,-1.1034482758620685,1.0,1.0,,,0.5431034482758621,0.18103448275862066,,,outer_fold,ElasticNet,Qwen3.7-Max,,5.0,PHQ-8,29,3.3793103448275863,,,,,4.059896380536042
primary142,4.482758620689655,0.207637955913818,,1.0,29,1.0,,,,,-0.8275862068965512,1.0,1.0,,,0.5948275862068966,0.19827586206896552,,,outer_fold,Mean,Qwen3.7-Max,,5.0,PHQ-8,29,3.6551724137931036,,,,,4.913036844405175
primary142,4.482758620689655,0.1589515848136538,,1.0,29,1.0,,,,,-0.5862068965517238,1.0,1.0,,,0.5905172413793104,0.1968390804597701,,,outer_fold,Median,Qwen3.7-Max,,5.0,PHQ-8,29,3.896551724137931,,,,,5.182863008561701
primary142,4.482758620689655,0.25689655172413794,,1.0,29,1.0,,,,,-1.2068965517241375,1.0,1.0,,,0.5387931034482759,0.17959770114942525,,,outer_fold,Ridge,Qwen3.7-Max,,5.0,PHQ-8,29,3.2758620689655173,,,,,3.8640696788177387
primary142,4.464285714285714,0.12993197278911564,,1.0,28,1.0,,,,,-0.2142857142857144,2.0,1.0,,,0.6294642857142857,0.20982142857142855,,,outer_fold,B,Qwen3.7-Max,,5.0,PHQ-8,28,4.25,,,,,5.894913061275798
primary142,4.464285714285714,0.07857142857142858,,1.0,28,1.0,,,,,0.0,2.0,,,,0.59375,0.19791666666666666,,,outer_fold,C03,Qwen3.7-Max,,5.0,PHQ-8,28,4.464285714285714,,,,,6.219209871725783
primary142,4.464285714285714,0.2518707482993197,,1.0,28,1.0,,,,,-0.39285714285714324,2.0,1.0,,,0.6785714285714286,0.2261904761904761,,,outer_fold,ElasticNet,Qwen3.7-Max,,5.0,PHQ-8,28,4.071428571428571,,,,,4.758451128556134
primary142,4.464285714285714,0.1532312925170068,,1.0,28,1.0,,,,,-0.2142857142857144,2.0,1.0,,,0.6294642857142857,0.20982142857142852,,,outer_fold,Mean,Qwen3.7-Max,,5.0,PHQ-8,28,4.25,,,,,5.846244215611543
primary142,4.464285714285714,0.14007936507936508,,1.0,28,1.0,,,,,-0.2142857142857144,2.0,1.0,,,0.6116071428571429,0.2038690476190476,,,outer_fold,Median,Qwen3.7-Max,,5.0,PHQ-8,28,4.25,,,,,5.8827835976808505
primary142,4.464285714285714,0.25442176870748295,,1.0,28,1.0,,,,,-0.35714285714285765,2.0,1.0,,,0.6830357142857143,0.2276785714285714,,,outer_fold,Ridge,Qwen3.7-Max,,5.0,PHQ-8,28,4.107142857142857,,,,,4.829226498252963
primary142,4.321428571428571,0.19183673469387755,,1.0,28,1.0,,,,,-0.35714285714285676,3.0,1.0,,,0.6116071428571429,0.20386904761904764,,,outer_fold,B,Qwen3.7-Max,,5.0,PHQ-8,28,3.9642857142857144,,,,,5.213307148880778
primary142,4.321428571428571,0.14651360544217687,,1.0,28,1.0,,,,,0.0,3.0,,,,0.6383928571428571,0.21279761904761907,,,outer_fold,C03,Qwen3.7-Max,,5.0,PHQ-8,28,4.321428571428571,,,,,5.596555062842549
primary142,4.321428571428571,0.29540816326530617,,1.0,28,1.0,,,,,-0.5357142857142856,3.0,1.0,,,0.6517857142857143,0.21726190476190474,,,outer_fold,ElasticNet,Qwen3.7-Max,,5.0,PHQ-8,28,3.7857142857142856,,,,,4.6675169293441545
primary142,4.321428571428571,0.21139455782312927,,1.0,28,1.0,,,,,-0.4285714285714284,3.0,1.0,,,0.6205357142857143,0.20684523809523808,,,outer_fold,Mean,Qwen3.7-Max,,5.0,PHQ-8,28,3.892857142857143,,,,,5.095516236289089
primary142,4.321428571428571,0.2159013605442177,,1.0,28,1.0,,,,,-0.4285714285714284,3.0,1.0,,,0.6294642857142857,0.20982142857142855,,,outer_fold,Median,Qwen3.7-Max,,5.0,PHQ-8,28,3.892857142857143,,,,,5.130441362244439
primary142,4.321428571428571,0.33511904761904765,,1.0,28,1.0,,,,,-0.8571428571428568,3.0,1.0,,,0.6205357142857143,0.2068452380952381,,,outer_fold,Ridge,Qwen3.7-Max,,5.0,PHQ-8,28,3.4642857142857144,,,,,4.452126297784978
primary142,3.892857142857143,0.2316609977324263,,1.0,28,1.0,,,,,-0.4285714285714284,4.0,1.0,,,0.6026785714285714,0.20089285714285715,,,outer_fold,B,Qwen3.7-Max,,5.0,PHQ-8,28,3.4642857142857144,,,,,4.492056481008607
primary142,3.892857142857143,0.19197409733124018,,1.0,28,1.0,,,,,0.0,4.0,,,,0.6026785714285714,0.20089285714285715,,,outer_fold,C03,Qwen3.7-Max,,5.0,PHQ-8,28,3.892857142857143,,,,,5.30161700400386
primary142,3.892857142857143,0.2259353741496599,,1.0,28,1.0,,,,,0.1071428571428572,4.0,0.0,,,0.6428571428571429,0.21428571428571425,,,outer_fold,ElasticNet,Qwen3.7-Max,,5.0,PHQ-8,28,4.0,,,,,4.803272693844122
primary142,3.892857142857143,0.22428702250130822,,1.0,28,1.0,,,,,-0.3214285714285712,4.0,1.0,,,0.625,0.20833333333333334,,,outer_fold,Mean,Qwen3.7-Max,,5.0,PHQ-8,28,3.5714285714285716,,,,,4.574775560458833
primary142,3.892857142857143,0.20796049188906332,,1.0,28,1.0,,,,,-0.17857142857142838,4.0,1.0,,,0.6339285714285714,0.21130952380952386,,,outer_fold,Median,Qwen3.7-Max,,5.0,PHQ-8,28,3.7142857142857144,,,,,4.705619740571601
primary142,3.892857142857143,0.2526360544217687,,1.0,28,1.0,,,,,-0.1428571428571428,4.0,1.0,,,0.6294642857142857,0.20982142857142858,,,outer_fold,Ridge,Qwen3.7-Max,,5.0,PHQ-8,28,3.75,,,,,4.55521678957215
primary142,4.448275862068965,0.1908045977011494,,1.0,29,1.0,,,,,-0.3448275862068959,0.0,1.0,,,0.6594827586206896,0.21982758620689655,,,outer_fold,B,Qwen3.7-Max,,6.0,PHQ-8,29,4.103448275862069,,,,,5.738556829269761
primary142,4.448275862068965,0.12737722048066877,,1.0,29,1.0,,,,,0.0,0.0,,,,0.6422413793103449,0.21408045977011494,,,outer_fold,C03,Qwen3.7-Max,,6.0,PHQ-8,29,4.448275862068965,,,,,5.974081952267963
primary142,4.448275862068965,0.23489326765188837,,1.0,29,1.0,,,,,-0.2758620689655169,0.0,1.0,,,0.7025862068965517,0.23419540229885058,,,outer_fold,ElasticNet,Qwen3.7-Max,,6.0,PHQ-8,29,4.172413793103448,,,,,5.11589814139252
primary142,4.448275862068965,0.2672786983131811,,1.0,29,1.0,,,,,-0.4482758620689653,0.0,1.0,,,0.6896551724137931,0.22988505747126436,,,outer_fold,Mean,Qwen3.7-Max,,6.0,PHQ-8,29,4.0,,,,,5.5646668580768885
primary142,4.448275862068965,0.24834054834054836,,1.0,29,1.0,,,,,-0.4137931034482758,0.0,1.0,,,0.6767241379310345,0.22557471264367818,,,outer_fold,Median,Qwen3.7-Max,,6.0,PHQ-8,29,4.0344827586206895,,,,,5.617092142553034
primary142,4.448275862068965,0.24105090311986863,,1.0,29,1.0,,,,,-0.2758620689655169,0.0,1.0,,,0.7025862068965517,0.23419540229885058,,,outer_fold,Ridge,Qwen3.7-Max,,6.0,PHQ-8,29,4.172413793103448,,,,,5.2226298039364725
primary142,4.241379310344827,0.18007662835249041,,1.0,29,1.0,,,,,-0.5517241379310343,1.0,1.0,,,0.5646551724137931,0.18821839080459768,,,outer_fold,B,Qwen3.7-Max,,6.0,PHQ-8,29,3.689655172413793,,,,,5.189511969613195
primary142,4.241379310344827,0.0761904761904762,,1.0,29,1.0,,,,,0.0,1.0,,,,0.5905172413793104,0.1968390804597701,,,outer_fold,C03,Qwen3.7-Max,,6.0,PHQ-8,29,4.241379310344827,,,,,5.816148743532661
primary142,4.241379310344827,0.2094690749863164,,1.0,29,1.0,,,,,-0.1724137931034484,1.0,1.0,,,0.6379310344827587,0.21264367816091956,,,outer_fold,ElasticNet,Qwen3.7-Max,,6.0,PHQ-8,29,4.068965517241379,,,,,4.727031582950012
primary142,4.241379310344827,0.25815544608648056,,1.0,29,1.0,,,,,-1.0,1.0,1.0,,,0.5689655172413793,0.1896551724137931,,,outer_fold,Mean,Qwen3.7-Max,,6.0,PHQ-8,29,3.2413793103448274,,,,,4.653511836644783
primary142,4.241379310344827,0.22203065134099614,,1.0,29,1.0,,,,,-0.8620689655172411,1.0,1.0,,,0.5689655172413793,0.18965517241379307,,,outer_fold,Median,Qwen3.7-Max,,6.0,PHQ-8,29,3.3793103448275863,,,,,4.741598741003888
primary142,4.241379310344827,0.2607006020799124,,1.0,29,1.0,,,,,-0.4482758620689653,1.0,1.0,,,0.6379310344827587,0.21264367816091953,,,outer_fold,Ridge,Qwen3.7-Max,,6.0,PHQ-8,29,3.793103448275862,,,,,4.541000953002809
primary142,4.0,0.17986220129077274,,1.0,28,1.0,,,,,-0.6428571428571428,2.0,1.0,,,0.5357142857142857,0.17857142857142858,,,outer_fold,B,Qwen3.7-Max,,6.0,PHQ-8,28,3.357142857142857,,,,,4.415880433163924
primary142,4.0,0.12979282622139765,,1.0,28,1.0,,,,,0.0,2.0,,,,0.5714285714285714,0.19047619047619047,,,outer_fold,C03,Qwen3.7-Max,,6.0,PHQ-8,28,4.0,,,,,5.271215636427169
primary142,4.0,0.24265873015873016,,1.0,28,1.0,,,,,-0.3571428571428572,2.0,1.0,,,0.625,0.2083333333333333,,,outer_fold,ElasticNet,Qwen3.7-Max,,6.0,PHQ-8,28,3.642857142857143,,,,,4.251050290390432
primary142,4.0,0.2019710448281877,,1.0,28,1.0,,,,,-0.7142857142857144,2.0,1.0,,,0.5535714285714286,0.1845238095238095,,,outer_fold,Mean,Qwen3.7-Max,,6.0,PHQ-8,28,3.2857142857142856,,,,,4.399675312695569
primary142,4.0,0.1943179836036979,,1.0,28,1.0,,,,,-0.6428571428571428,2.0,1.0,,,0.5625,0.18749999999999997,,,outer_fold,Median,Qwen3.7-Max,,6.0,PHQ-8,28,3.357142857142857,,,,,4.535573676110727
primary142,4.0,0.2526360544217687,,1.0,28,1.0,,,,,-0.4285714285714284,2.0,1.0,,,0.6160714285714286,0.20535714285714285,,,outer_fold,Ridge,Qwen3.7-Max,,6.0,PHQ-8,28,3.5714285714285716,,,,,4.183300132670378
primary142,3.6785714285714284,0.24319727891156462,,1.0,28,1.0,,,,,-0.2857142857142856,3.0,1.0,,,0.59375,0.19791666666666669,,,outer_fold,B,Qwen3.7-Max,,6.0,PHQ-8,28,3.392857142857143,,,,,4.297008926484295
primary142,3.6785714285714284,0.23542647828362112,,1.0,28,1.0,,,,,0.0,3.0,,,,0.6205357142857143,0.20684523809523808,,,outer_fold,C03,Qwen3.7-Max,,6.0,PHQ-8,28,3.6785714285714284,,,,,4.924428900898052
primary142,3.6785714285714284,0.33069727891156464,,1.0,28,1.0,,,,,0.07142857142857162,3.0,0.0,,,0.6741071428571429,0.22470238095238093,,,outer_fold,ElasticNet,Qwen3.7-Max,,6.0,PHQ-8,28,3.75,,,,,4.419922429829994
primary142,3.6785714285714284,0.2919740973312402,,1.0,28,1.0,,,,,-0.5,3.0,1.0,,,0.6294642857142857,0.20982142857142858,,,outer_fold,Mean,Qwen3.7-Max,,6.0,PHQ-8,28,3.1785714285714284,,,,,4.136078197658122
primary142,3.6785714285714284,0.2648482469911041,,1.0,28,1.0,,,,,-0.3928571428571428,3.0,1.0,,,0.625,0.20833333333333334,,,outer_fold,Median,Qwen3.7-Max,,6.0,PHQ-8,28,3.2857142857142856,,,,,4.225771273642583
primary142,3.6785714285714284,0.3261337868480726,,1.0,28,1.0,,,,,0.03571428571428603,3.0,0.0,,,0.6517857142857143,0.21726190476190474,,,outer_fold,Ridge,Qwen3.7-Max,,6.0,PHQ-8,28,3.7142857142857144,,,,,4.44007721940573
primary142,5.035714285714286,0.1260307153164296,,1.0,28,1.0,,,,,-0.17857142857142883,4.0,1.0,,,0.7142857142857143,0.2380952380952381,,,outer_fold,B,Qwen3.7-Max,,6.0,PHQ-8,28,4.857142857142857,,,,,6.164414002968976
primary142,5.035714285714286,0.12880076272933413,,1.0,28,1.0,,,,,0.0,4.0,,,,0.71875,0.23958333333333334,,,outer_fold,C03,Qwen3.7-Max,,6.0,PHQ-8,28,5.035714285714286,,,,,6.521940990664841
primary142,5.035714285714286,0.24863945578231292,,1.0,28,1.0,,,,,-1.0,4.0,1.0,,,0.6651785714285714,0.22172619047619047,,,outer_fold,ElasticNet,Qwen3.7-Max,,6.0,PHQ-8,28,4.035714285714286,,,,,4.960558724291333
primary142,5.035714285714286,0.14227478870336013,,1.0,28,1.0,,,,,0.0,4.0,0.0,,,0.7455357142857143,0.24851190476190474,,,outer_fold,Mean,Qwen3.7-Max,,6.0,PHQ-8,28,5.035714285714286,,,,,6.253570408745939
