量表,队列,队列性质,模型,思考模式,条件编号,刺激条件,输入范围,规整状态,清洗状态,总记录数,可评估条目主分析记录数,可评估条目主分析纳入率,完整条目集比例,总分一致记录数（审计）,总分一致率（仅审计）,平均AI报告总分MAE,中位数AI报告总分MAE,平均条目NAE,中位数条目NAE,平均条目MAE,中位数条目MAE,平均条目绝对误差和,中位数条目绝对误差和,平均条目和总分绝对误差,中位数条目和总分绝对误差,平均误差抵消量,中位数误差抵消量,平均误差抵消率,中位数误差抵消率,平均报告总分-逐条和绝对差,中位数报告总分-逐条和绝对差,平均条目有符号误差和,C03基线均值_平均条目NAE,C03基线均值_总分MAE（AI报告总分绝对误差）,C03基线均值_误差抵消率,FDR校正q值_平均条目NAE,FDR校正q值_总分MAE（AI报告总分绝对误差）,FDR校正q值_误差抵消率,共同完整被试数N_平均条目NAE,共同完整被试数N_总分MAE（AI报告总分绝对误差）,共同完整被试数N_误差抵消率,差值95%CI上限_平均条目NAE,差值95%CI上限_总分MAE（AI报告总分绝对误差）,差值95%CI上限_误差抵消率,差值95%CI下限_平均条目NAE,差值95%CI下限_总分MAE（AI报告总分绝对误差）,差值95%CI下限_误差抵消率,目标条件均值_平均条目NAE,目标条件均值_总分MAE（AI报告总分绝对误差）,目标条件均值_误差抵消率,相对C03差值_目标减基线_平均条目NAE,相对C03差值_目标减基线_总分MAE（AI报告总分绝对误差）,相对C03差值_目标减基线_误差抵消率,配对置换P值_平均条目NAE,配对置换P值_总分MAE（AI报告总分绝对误差）,配对置换P值_误差抵消率,平均校正题总相关rho,校正题总相关可估计条目数,相对C03平均校正rho变化,校正rho变化条目数,校正rho变化正向条目数,校正rho变化FDR显著增强条目数,校正rho变化FDR显著减弱条目数,相对C03校正题总相关变化,相对C03总分MAE变化,相对C03平均条目NAE变化,相对C03误差抵消率变化,总分MAE配对q值,平均条目NAE配对q值,误差抵消率配对q值,相对C03总分MAE变化95%CI下限,相对C03总分MAE变化95%CI上限,相对C03平均条目NAE变化95%CI下限,相对C03平均条目NAE变化95%CI上限,相对C03误差抵消率变化95%CI下限,相对C03误差抵消率变化95%CI上限,一致性类型,结果方向说明
HAMD-17,PDCH标签99人,正式,GLM-5.2,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,99,99,1.0,0.7070707070707071,46,0.46464646464646464,4.282828282828283,4.0,0.17673054070112898,0.171875,0.5262180629827687,0.5294117647058824,8.717171717171718,9.0,4.151515151515151,3.0,4.565656565656566,4.0,0.5432647879617576,0.5,0.696969696969697,0.0,1.5656565656565657,0.15366904337492573,3.7474747474747474,0.5317435090162362,0.0034982508745627187,0.6710811261036148,0.9346160253206731,99,99,99,0.03521891711229944,1.3131313131313131,0.07638587632905815,0.011010147430184193,-0.25277777777777777,-0.05805812523615553,0.17673054070112898,4.282828282828283,0.5432647879617576,0.02306149732620321,0.5353535353535354,0.011521278945521372,0.0004997501249375312,0.1889055472263868,0.7511244377811095,0.35410710658895167,17,-0.028739029082697955,17.0,6.0,0.0,0.0,-0.028739029082697955,0.5353535353535354,0.02306149732620321,0.011521278945521372,0.6710811261036148,0.0034982508745627187,0.9346160253206731,-0.25277777777777777,1.3131313131313131,0.011010147430184193,0.03521891711229944,-0.05805812523615553,0.07638587632905815,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,GLM-5.2,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,99,99,1.0,0.7070707070707071,54,0.5454545454545454,3.595959595959596,3.0,0.1578097147950089,0.15625,0.4749702911467617,0.47058823529411764,7.8686868686868685,8.0,3.4444444444444446,3.0,4.424242424242424,4.0,0.5569059447847328,0.5714285714285714,0.24242424242424243,0.0,-0.6565656565656566,0.15366904337492573,3.7474747474747474,0.5317435090162362,0.34632683658170915,0.6710811261036148,0.8492003998001,99,99,99,0.012914531342840159,0.30303030303030304,0.08484327120690756,-0.004624136586452765,-0.5959595959595959,-0.03092763857915373,0.1578097147950089,3.595959595959596,0.5569059447847328,0.004140671420083182,-0.15151515151515152,0.025162435768496368,0.34632683658170915,0.559720139930035,0.39980009995002497,0.3585657005184802,17,-0.022791013127383717,17.0,4.0,0.0,0.0,-0.022791013127383717,-0.15151515151515152,0.004140671420083182,0.025162435768496368,0.6710811261036148,0.34632683658170915,0.8492003998001,-0.5959595959595959,0.30303030303030304,-0.004624136586452765,0.012914531342840159,-0.03092763857915373,0.08484327120690756,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,GLM-5.2,思考,12,C12：事件序列｜不规整｜逐条评分｜清洗,事件序列,不规整,清洗,99,99,1.0,0.7171717171717171,43,0.43434343434343436,3.9696969696969697,3.0,0.1597036541889483,0.140625,0.4789067142008318,0.4375,7.9393939393939394,7.0,3.8181818181818183,3.0,4.121212121212121,4.0,0.5544962332841119,0.5714285714285714,0.45454545454545453,0.0,0.1414141414141414,0.15366904337492573,3.7474747474747474,0.5317435090162362,0.34632683658170915,0.6710811261036148,0.8492003998001,99,99,99,0.017110906862745096,0.8386363636363622,0.08743522470795187,-0.005172357768865123,-0.3838383838383838,-0.03684807476474144,0.1597036541889483,3.9696969696969697,0.5544962332841119,0.006034610814022576,0.2222222222222222,0.022752724267875783,0.2993503248375812,0.526736631684158,0.4852573713143428,0.31227724912541865,17,-0.06585233957281765,17.0,4.0,0.0,0.0,-0.06585233957281765,0.2222222222222222,0.006034610814022576,0.022752724267875783,0.6710811261036148,0.34632683658170915,0.8492003998001,-0.3838383838383838,0.8386363636363622,-0.005172357768865123,0.017110906862745096,-0.03684807476474144,0.08743522470795187,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,GLM-5.2,思考,15,C15：事件序列｜规整｜逐条评分｜不清洗,事件序列,规整,不清洗,99,99,1.0,0.7373737373737373,52,0.5252525252525253,3.7474747474747474,3.0,0.15911876114081996,0.15625,0.48139483065953653,0.47058823529411764,8.0,8.0,3.878787878787879,3.0,4.121212121212121,4.0,0.5024094592276409,0.5,0.42424242424242425,0.0,1.0101010101010102,0.15366904337492573,3.7474747474747474,0.5317435090162362,0.34632683658170915,1.0,0.8492003998001,99,99,99,0.01592301693404634,0.6366161616161602,0.04485813008540282,-0.004874340834818779,-0.5861111111111111,-0.1007909682909683,0.15911876114081996,3.7474747474747474,0.5024094592276409,0.005449717765894234,0.0,-0.029334049788595246,0.3098450774612694,1.0,0.42628685657171417,0.36141801112918326,17,-0.015903498223761775,17.0,9.0,0.0,0.0,-0.015903498223761775,0.0,0.005449717765894234,-0.029334049788595246,1.0,0.34632683658170915,0.8492003998001,-0.5861111111111111,0.6366161616161602,-0.004874340834818779,0.01592301693404634,-0.1007909682909683,0.04485813008540282,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,GLM-5.2,思考,16,C16：事件序列｜规整｜逐条评分｜清洗,事件序列,规整,清洗,99,99,1.0,0.7171717171717171,51,0.5151515151515151,3.9797979797979797,3.0,0.16528334818776,0.14705882352941177,0.49881164587046933,0.47058823529411764,8.272727272727273,8.0,4.151515151515151,3.0,4.121212121212121,4.0,0.4974802974802975,0.5,0.36363636363636365,0.0,1.4242424242424243,0.15366904337492573,3.7474747474747474,0.5317435090162362,0.14109611860736299,0.6710811261036148,0.8492003998001,99,99,99,0.02425565396613187,0.8888888888888888,0.031111395618971315,-0.0005948733660130726,-0.4345959595959596,-0.10855489207761934,0.16528334818776,3.9797979797979797,0.4974802974802975,0.011614304812834226,0.23232323232323232,-0.03426321153593881,0.06046976511744128,0.5147426286856571,0.34382808595702147,0.34545976092751224,17,-0.03243317459042007,17.0,7.0,0.0,0.0,-0.03243317459042007,0.23232323232323232,0.011614304812834226,-0.03426321153593881,0.6710811261036148,0.14109611860736299,0.8492003998001,-0.4345959595959596,0.8888888888888888,-0.0005948733660130726,0.02425565396613187,-0.10855489207761934,0.031111395618971315,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,不思考,3,C03：全文｜不规整｜逐条评分｜不清洗,全文,不规整,不清洗,99,99,1.0,0.47474747474747475,10,0.10101010101010101,4.656565656565657,3.0,0.18609811348781932,0.17647058823529413,0.5532902554961379,0.5625,9.05050505050505,9.0,4.262626262626263,3.0,4.787878787878788,4.0,0.5412223061153542,0.6,1.1515151515151516,1.0,1.9393939393939394,0.18609811348781932,4.656565656565657,0.5412223061153542,,,,99,99,99,,,,,,,0.18609811348781932,4.656565656565657,0.5412223061153542,0.0,0.0,0.0,,,,0.3523554167447668,17,,,,,,,0.0,0.0,0.0,,,,,,,,,,C03_题总相关基线,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,不思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,99,99,1.0,0.48484848484848486,18,0.18181818181818182,4.7272727272727275,3.0,0.19767528223410574,0.1875,0.5833333333333333,0.5625,9.545454545454545,9.0,4.555555555555555,3.0,4.98989898989899,4.0,0.5628705974160518,0.6666666666666666,0.8888888888888888,1.0,2.6565656565656566,0.18609811348781932,4.656565656565657,0.5412223061153542,0.0895552223888056,0.8775612193903048,0.5891054472763618,99,99,99,0.02495241941473556,0.8588383838383824,0.07468228217448358,0.00019403594771241848,-0.5858585858585859,-0.0281381231002443,0.19767528223410574,4.7272727272727275,0.5628705974160518,0.011577168746286393,0.0707070707070707,0.02164829130069772,0.063968015992004,0.8775612193903048,0.4207896051974013,0.30927084675769395,17,-0.04505101185230298,17.0,2.0,0.0,0.0,-0.04505101185230298,0.0707070707070707,0.011577168746286393,0.02164829130069772,0.8775612193903048,0.0895552223888056,0.5891054472763618,-0.5858585858585859,0.8588383838383824,0.00019403594771241848,0.02495241941473556,-0.0281381231002443,0.07468228217448358,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,99,99,1.0,0.4444444444444444,14,0.1414141414141414,6.707070707070707,5.0,0.23567476232917406,0.21875,0.7067736185383244,0.6470588235294118,11.545454545454545,11.0,6.494949494949495,6.0,5.05050505050505,4.0,0.46570802960096347,0.4444444444444444,1.4545454545454546,1.0,5.363636363636363,0.18609811348781932,4.656565656565657,0.5412223061153542,0.0008745627186406797,0.0017491254372813594,0.05363984674329502,99,99,99,0.06982717803030301,3.3436868686868673,-0.014434444827114154,0.031212631833036242,0.8987373737373737,-0.13766773383807976,0.23567476232917406,6.707070707070707,0.46570802960096347,0.049576648841354716,2.0505050505050506,-0.07551427651439073,0.0004997501249375312,0.0009995002498750624,0.022988505747126436,0.28173336585762915,17,-0.08332834023009625,17.0,2.0,0.0,0.0,-0.08332834023009625,2.0505050505050506,0.049576648841354716,-0.07551427651439073,0.0017491254372813594,0.0008745627186406797,0.05363984674329502,0.8987373737373737,3.3436868686868673,0.031212631833036242,0.06982717803030301,-0.13766773383807976,-0.014434444827114154,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,99,99,1.0,0.43434343434343436,10,0.10101010101010101,7.08080808080808,6.0,0.24072526737967911,0.22058823529411764,0.7199569221628046,0.6470588235294118,11.757575757575758,11.0,6.828282828282828,5.0,4.929292929292929,4.0,0.4806867109498688,0.4444444444444444,1.3232323232323233,1.0,6.02020202020202,0.18609811348781932,4.656565656565657,0.5412223061153542,0.0008745627186406797,0.0011660836248542396,0.13118440779610197,99,99,99,0.07722398618538319,3.555808080808079,0.0008978331241090058,0.035221006016042784,1.3636363636363635,-0.12208024151405333,0.24072526737967911,7.08080808080808,0.4806867109498688,0.05462715389185978,2.4242424242424243,-0.06053559516548541,0.0004997501249375312,0.0004997501249375312,0.07496251874062969,0.27664071680242097,17,-0.07721678908988533,17.0,5.0,0.0,0.0,-0.07721678908988533,2.4242424242424243,0.05462715389185978,-0.06053559516548541,0.0011660836248542396,0.0008745627186406797,0.13118440779610197,1.3636363636363635,3.555808080808079,0.035221006016042784,0.07722398618538319,-0.12208024151405333,0.0008978331241090058,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,不思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,99,99,1.0,0.47474747474747475,17,0.1717171717171717,4.737373737373737,4.0,0.19005310457516342,0.17647058823529413,0.5704842543077837,0.5625,9.333333333333334,9.0,4.505050505050505,3.0,4.828282828282828,4.0,0.539401305764942,0.6,0.8383838383838383,1.0,2.484848484848485,0.18609811348781932,4.656565656565657,0.5412223061153542,0.4217891054472764,0.8775612193903048,0.935032483758121,99,99,99,0.013556753193701714,0.7272727272727273,0.04236915021005927,-0.00505236185383244,-0.47474747474747475,-0.04364054007324952,0.19005310457516342,4.737373737373737,0.539401305764942,0.00395499108734403,0.08080808080808081,-0.001821000350412108,0.4217891054472764,0.8350824587706147,0.935032483758121,0.37151210409878915,17,0.014660816760534236,17.0,9.0,0.0,0.0,0.014660816760534236,0.08080808080808081,0.00395499108734403,-0.001821000350412108,0.8775612193903048,0.4217891054472764,0.935032483758121,-0.47474747474747475,0.7272727272727273,-0.00505236185383244,0.013556753193701714,-0.04364054007324952,0.04236915021005927,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,不思考,12,C12：事件序列｜不规整｜逐条评分｜清洗,事件序列,不规整,清洗,99,99,1.0,0.47474747474747475,17,0.1717171717171717,4.818181818181818,3.0,0.19169637551990487,0.1875,0.5718954248366013,0.5625,9.343434343434344,9.0,4.5353535353535355,3.0,4.808080808080808,4.0,0.5331083529924884,0.5714285714285714,0.8888888888888888,1.0,2.393939393939394,0.18609811348781932,4.656565656565657,0.5412223061153542,0.23963018490754626,0.8775612193903048,0.8448275862068965,99,99,99,0.014372121954842538,0.7881313131313117,0.038688408871118254,-0.002535464943553178,-0.4444444444444444,-0.0563662454928052,0.19169637551990487,4.818181818181818,0.5331083529924884,0.005598262032085561,0.16161616161616163,-0.008113953122865777,0.20539730134932535,0.6356821589205397,0.7241379310344828,0.36335899319758275,17,0.008655621712003311,17.0,7.0,0.0,0.0,0.008655621712003311,0.16161616161616163,0.005598262032085561,-0.008113953122865777,0.8775612193903048,0.23963018490754626,0.8448275862068965,-0.4444444444444444,0.7881313131313117,-0.002535464943553178,0.014372121954842538,-0.0563662454928052,0.038688408871118254,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,不思考,15,C15：事件序列｜规整｜逐条评分｜不清洗,事件序列,规整,不清洗,99,99,1.0,0.6262626262626263,14,0.1414141414141414,7.525252525252525,7.0,0.23400363933452167,0.234375,0.7021316102198456,0.6875,11.585858585858587,11.0,7.161616161616162,7.0,4.424242424242424,4.0,0.4202183171927051,0.4,1.3131313131313131,1.0,5.747474747474747,0.18609811348781932,4.656565656565657,0.5412223061153542,0.0008745627186406797,0.0011660836248542396,0.0034982508745627187,99,99,99,0.06825817921865715,3.878787878787879,-0.06342451878291312,0.029689356803327387,1.8484848484848484,-0.17957154751852897,0.23400363933452167,7.525252525252525,0.4202183171927051,0.047905525846702324,2.8686868686868685,-0.12100398892264923,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.2495702734779253,17,-0.10513099494545436,17.0,2.0,0.0,0.0,-0.10513099494545436,2.8686868686868685,0.047905525846702324,-0.12100398892264923,0.0011660836248542396,0.0008745627186406797,0.0034982508745627187,1.8484848484848484,3.878787878787879,0.029689356803327387,0.06825817921865715,-0.17957154751852897,-0.06342451878291312,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,不思考,16,C16：事件序列｜规整｜逐条评分｜清洗,事件序列,规整,清洗,99,99,1.0,0.5757575757575758,12,0.12121212121212122,7.767676767676767,7.0,0.2393512329174094,0.22058823529411764,0.7168003565062389,0.6470588235294118,11.797979797979798,11.0,7.2727272727272725,6.0,4.525252525252525,4.0,0.43934828414610755,0.4444444444444444,1.4545454545454546,1.0,6.02020202020202,0.18609811348781932,4.656565656565657,0.5412223061153542,0.0008745627186406797,0.0011660836248542396,0.008745627186406797,99,99,99,0.07257617535650623,4.252777777777776,-0.042080897483245366,0.033676145647653,1.9694444444444446,-0.15908181450680747,0.2393512329174094,7.767676767676767,0.43934828414610755,0.053253119429590025,3.111111111111111,-0.10187402196924666,0.0004997501249375312,0.0004997501249375312,0.0024987506246876563,0.22553174520276797,17,-0.13432668311256243,17.0,1.0,0.0,0.0,-0.13432668311256243,3.111111111111111,0.053253119429590025,-0.10187402196924666,0.0011660836248542396,0.0008745627186406797,0.008745627186406797,1.9694444444444446,4.252777777777776,0.033676145647653,0.07257617535650623,-0.15908181450680747,-0.042080897483245366,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,思考,3,C03：全文｜不规整｜逐条评分｜不清洗,全文,不规整,不清洗,99,99,1.0,0.7070707070707071,47,0.47474747474747475,4.393939393939394,4.0,0.1558972073677956,0.14705882352941177,0.46854575163398704,0.4375,7.757575757575758,7.0,4.202020202020202,3.0,3.5555555555555554,2.0,0.43793675460342124,0.4,0.26262626262626265,0.0,-3.0505050505050506,0.1558972073677956,4.393939393939394,0.43793675460342124,,,,99,99,99,,,,,,,0.1558972073677956,4.393939393939394,0.43793675460342124,0.0,0.0,0.0,,,,0.3534725965248602,17,,,,,,,0.0,0.0,0.0,,,,,,,,,,C03_题总相关基线,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,思考,4,C04：全文｜不规整｜逐条评分｜清洗,全文,不规整,清洗,99,99,1.0,0.6565656565656566,40,0.40404040404040403,4.626262626262626,4.0,0.1675579322638146,0.16176470588235295,0.5064245395127748,0.5,8.353535353535353,8.0,4.494949494949495,4.0,3.8585858585858586,4.0,0.45083675111585797,0.5,0.36363636363636365,0.0,-2.313131313131313,0.1558972073677956,4.393939393939394,0.43793675460342124,0.043728135932033986,0.7311344327836082,0.7964351157754456,99,99,99,0.023553782308377895,0.8083333333333319,0.07397921840106839,0.0010212418300653608,-0.31313131313131315,-0.046230888477698684,0.1675579322638146,4.626262626262626,0.45083675111585797,0.011660724896019013,0.23232323232323232,0.012899996512436706,0.031484257871064465,0.4177911044477761,0.6826586706646677,0.2896238606568888,17,-0.06106900908202523,17.0,3.0,0.0,0.0,-0.06106900908202523,0.23232323232323232,0.011660724896019013,0.012899996512436706,0.7311344327836082,0.043728135932033986,0.7964351157754456,-0.31313131313131315,0.8083333333333319,0.0010212418300653608,0.023553782308377895,-0.046230888477698684,0.07397921840106839,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,99,99,1.0,0.5353535353535354,29,0.29292929292929293,4.2727272727272725,4.0,0.18897615864527628,0.171875,0.5672162804515746,0.5294117647058824,9.323232323232324,9.0,4.232323232323233,3.0,5.090909090909091,4.0,0.5207564466993119,0.5454545454545454,0.3434343434343434,0.0,0.23232323232323232,0.1558972073677956,4.393939393939394,0.43793675460342124,0.0011660836248542396,0.8095952023988006,0.07083958020989505,99,99,99,0.04854728349673203,0.7780303030303016,0.15460775083675918,0.018687100787284614,-0.9393939393939394,0.001522595190856757,0.18897615864527628,4.2727272727272725,0.5207564466993119,0.03307895127748069,-0.12121212121212122,0.08281969209589062,0.0004997501249375312,0.8095952023988006,0.04047976011994003,0.34063496736585036,17,-0.012449980334584446,17.0,8.0,0.0,0.0,-0.012449980334584446,-0.12121212121212122,0.03307895127748069,0.08281969209589062,0.8095952023988006,0.0011660836248542396,0.07083958020989505,-0.9393939393939394,0.7780303030303016,0.018687100787284614,0.04854728349673203,0.001522595190856757,0.15460775083675918,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,99,99,1.0,0.5454545454545454,27,0.2727272727272727,4.262626262626263,4.0,0.1852811200237671,0.17647058823529413,0.5608660130718954,0.5625,9.222222222222221,9.0,4.090909090909091,3.0,5.1313131313131315,6.0,0.5372822430754695,0.6153846153846154,0.40404040404040403,0.0,-0.09090909090909091,0.1558972073677956,4.393939393939394,0.43793675460342124,0.0011660836248542396,0.8095952023988006,0.031484257871064465,99,99,99,0.04247437611408199,0.7272727272727273,0.17710846112361267,0.01720258652703506,-0.9696969696969697,0.018896428223522704,0.1852811200237671,4.262626262626263,0.5372822430754695,0.02938391265597148,-0.13131313131313133,0.09934548847204822,0.0004997501249375312,0.7881059470264867,0.010994502748625687,0.34230152046144363,17,-0.006982367079348282,17.0,5.0,0.0,0.0,-0.006982367079348282,-0.13131313131313133,0.02938391265597148,0.09934548847204822,0.8095952023988006,0.0011660836248542396,0.031484257871064465,-0.9696969696969697,0.7272727272727273,0.01720258652703506,0.04247437611408199,0.018896428223522704,0.17710846112361267,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,99,99,1.0,0.6767676767676768,43,0.43434343434343436,4.737373737373737,4.0,0.1560921717171717,0.15625,0.47296494355317886,0.47058823529411764,7.818181818181818,8.0,4.545454545454546,4.0,3.272727272727273,2.0,0.4009256456226154,0.4,0.25252525252525254,0.0,-3.595959595959596,0.1558972073677956,4.393939393939394,0.43793675460342124,0.9590204897551224,0.7311344327836082,0.3078460769615192,99,99,99,0.007042390819964322,0.8386363636363622,0.022148946031521777,-0.007130821078431372,-0.1717171717171717,-0.09397757685636474,0.1560921717171717,4.737373737373737,0.4009256456226154,0.00019496434937611368,0.3434343434343434,-0.03701110898080594,0.9590204897551224,0.20389805097451275,0.21989005497251374,0.3434017463053958,17,-0.009261796404492057,17.0,7.0,0.0,0.0,-0.009261796404492057,0.3434343434343434,0.00019496434937611368,-0.03701110898080594,0.7311344327836082,0.9590204897551224,0.3078460769615192,-0.1717171717171717,0.8386363636363622,-0.007130821078431372,0.007042390819964322,-0.09397757685636474,0.022148946031521777,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,思考,12,C12：事件序列｜不规整｜逐条评分｜清洗,事件序列,不规整,清洗,99,99,1.0,0.6666666666666666,43,0.43434343434343436,4.565656565656566,4.0,0.16610034165181223,0.16176470588235295,0.5021910279263221,0.5,8.303030303030303,8.0,4.505050505050505,4.0,3.797979797979798,4.0,0.4438459585190047,0.4444444444444444,0.23232323232323232,0.0,-2.727272727272727,0.1558972073677956,4.393939393939394,0.43793675460342124,0.043728135932033986,0.8095952023988006,0.8375812093953023,99,99,99,0.02010964423648247,0.7275252525252511,0.06196103367953445,0.0008151366607248955,-0.36363636363636365,-0.04926191310461645,0.16610034165181223,4.565656565656566,0.4438459585190047,0.010203134284016637,0.1717171717171717,0.0059092039155835,0.037481259370314844,0.5827086456771614,0.8375812093953023,0.30451179529512595,17,-0.046684783379114525,17.0,3.0,0.0,0.0,-0.046684783379114525,0.1717171717171717,0.010203134284016637,0.0059092039155835,0.8095952023988006,0.043728135932033986,0.8375812093953023,-0.36363636363636365,0.7275252525252511,0.0008151366607248955,0.02010964423648247,-0.04926191310461645,0.06196103367953445,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
HAMD-17,PDCH标签99人,正式,Kimi-K2.6,思考,15,C15：事件序列｜规整｜逐条评分｜不清洗,事件序列,规整,不清洗,99,99,1.0,0.7272727272727273,47,0.47474747474747475,3.98989898989899,3.0,0.1727755496137849,0.16176470588235295,0.5191250742721331,0.5,8.616161616161616,8.0,3.9494949494949494,3.0,4.666666666666667,4.0,0.5417692461364476,0.5454545454545454,0.32323232323232326,0.0,0.1717171717171717,0.1558972073677956,4.393939393939394,0.43793675460342124,0.017491254372813594,0.7311344327836082,0.031484257871064465,99,99,99,0.029606961155674388,0.42424242424242425,0.182971844620686,0.005337149064171122,-1.1818181818181819,0.021503126997779405,0.1727755496137849,3.98989898989899,0.5417692461364476,0.016878342245989303,-0.40404040404040403,0.10383249153302629,0.009995002498750625,0.3448275862068966,0.013493253373313344,0.2888670774481208,17,-0.06208352442288102,17.0,4.0,0.0,0.0,-0.06208352442288102,-0.40404040404040403,0.016878342245989303,0.10383249153302629,0.7311344327836082,0.017491254372813594,0.031484257871064465,-1.1818181818181819,0.42424242424242425,0.005337149064171122,0.029606961155674388,0.021503126997779405,0.182971844620686,D_无一致改善,Δ总分MAE<0=总分改善；Δ条目NAE<0=条目改善；Δ校正rho>0=结构关联增强；Δ抵消率>0=抵消增强
