量表,队列,模型,思考模式,条件编号,刺激条件,输入范围,规整状态,清洗状态,条目编号,条目名称,相关方法,总记录数n_total,符合主分析资格n_eligible,实际使用n_used,未使用n_missing或无效,AI预测9排除n_sentinel9,AI预测不同取值数,总分一致样本数（仅敏感性使用）,普通相关系数,普通95%CI下限,普通95%CI上限,普通解析P值（复现参照）,普通置换P值,校正相关系数,校正95%CI下限,校正95%CI上限,校正解析P值（复现参照）,校正置换P值,校正减普通相关变化,相关变化95%CI下限,相关变化95%CI上限,相对相关保留比例,可估计性代码,可估计性,校正总分规则,普通FDR校正q值,校正FDR校正q值,普通FDR结论,校正FDR结论,校正关联类型 
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,8,迟滞,Spearman秩相关,99,99,99,0,0,3,42,0.3110116048223759,0.11313798717035,0.4913132404315172,0.001728421294337716,0.0016998300169983002,0.3113858394012696,0.12261120177827883,0.48716323875347756,0.001705190189880851,0.001999800019998,0.00037423457889373957,-0.01778998316428717,0.016994825625155287,1.0012032817203316,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.002540405300129328,0.003442693705313013,FDR显著,FDR显著,robust_cross_symptom
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,9,激越,Spearman秩相关,99,99,99,0,0,4,42,0.2676046889051431,0.06739279663807365,0.4570423195692475,0.007409815589322527,0.006799320067993201,0.2560684177933846,0.05499493610866784,0.4378785418305977,0.01051865720984959,0.010798920107989201,-0.011536271111758534,-0.03100064934473344,0.008046096517905601,0.9568906241555141,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.008723655936293163,0.014986256476393177,FDR显著,FDR显著,robust_cross_symptom
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,10,精神性焦虑,Spearman秩相关,99,99,99,0,0,5,42,0.36591082991740254,0.17639167300002148,0.5403563509150047,0.00019565454889113634,0.00019998000199980003,0.3107451524256977,0.11076371421247504,0.4899237048671362,0.0017451358798255883,0.0016998300169983002,-0.05516567749170481,-0.08607502450820899,-0.027864278114318457,0.8492373742964716,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00037774000377740005,0.003002297172880115,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,11,躯体性焦虑,Spearman秩相关,99,99,99,0,0,5,42,0.5206996848403841,0.3462852220065583,0.6681266110287644,3.298622493124446e-08,9.999000099990002e-05,0.47072790128423125,0.2826625330748107,0.6272565445366078,8.79338849448437e-07,9.999000099990002e-05,-0.04997178355615284,-0.07792052369017993,-0.025431993602601465,0.9040295490644069,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,12,胃肠道症状,Spearman秩相关,99,99,99,0,0,3,42,0.5160768394008842,0.34874765543547986,0.6577448793546916,4.570883762803981e-08,9.999000099990002e-05,0.4612762830556514,0.29586042567924314,0.6188717852959374,1.5462754256416171e-06,9.999000099990002e-05,-0.05480055634523284,-0.08114252514800742,-0.030903101271191766,0.8938131840815584,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,13,全身症状,Spearman秩相关,99,99,99,0,0,3,42,0.5056002128794738,0.33114736781600884,0.6484713967402249,9.405435196095842e-08,9.999000099990002e-05,0.4716383570348369,0.283224494926979,0.6301369025499172,8.320581320886983e-07,9.999000099990002e-05,-0.033961855844636846,-0.05974432793757126,-0.012294798328779537,0.9328286361842716,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,14,性症状,Spearman秩相关,99,63,63,36,36,3,42,0.531565994580642,0.31388883241301696,0.7045612213035387,7.367104914234719e-06,9.999000099990002e-05,0.46879824605275766,0.23730004485863399,0.6583024833246449,0.0001065306182664667,0.00019998000199980003,-0.06276774852788436,-0.10426106155897429,-0.02966468311050677,0.8819191799930647,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.0005131562315466567,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,15,疑病,Spearman秩相关,99,99,99,0,0,3,42,0.11206991434127163,-0.09304616776846629,0.3016474467060098,0.2694182967111505,0.27117288271172885,0.04722935585372331,-0.13757873621833328,0.22638944191328425,0.6424921498288088,0.6435356464353564,-0.06484055848754833,-0.09551188998903583,-0.03776616134551338,0.42142760732288975,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.2881211878812119,0.6680980756886143,FDR不显著,FDR不显著,weak_both
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,16,体重减轻,Spearman秩相关,99,99,99,0,0,3,42,0.3205592714524697,0.13256361441950618,0.49278932918253754,0.0012171555301305349,0.0011998800119988001,0.2552195962217368,0.06036688749638448,0.4299306390993257,0.010787051433317296,0.0091990800919908,-0.06533967523073292,-0.09687624713355628,-0.03586719208942576,0.7961697537722878,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0018543600185436002,0.013032030130320301,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,17,自知力,Spearman秩相关,99,99,99,0,0,3,42,-0.03708043868834496,-0.24392768262790454,0.17331482772471735,0.7155702575457729,0.7185281471852815,-0.04033380600974259,-0.24522187486360056,0.16735960033662356,0.6918240819608684,0.6943305669433056,-0.003253367321397631,-0.01611056595899394,0.009061509306725057,,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.7238505779051725,0.7099921586788689,FDR不显著,FDR不显著,weak_both
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,1,抑郁情绪,Spearman秩相关,99,99,99,0,0,5,43,0.5595130471306502,0.41009990320974365,0.6844492501527056,1.7425757147467653e-09,9.999000099990002e-05,0.5274878999316978,0.37776361144549303,0.6639927029252003,2.0250856240640437e-08,9.999000099990002e-05,-0.03202514719895244,-0.05679837046778941,-0.012006474187574922,0.9427624657491243,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,2,有罪感,Spearman秩相关,99,99,99,0,0,4,43,0.395928461687987,0.19634481754898603,0.567601560927786,4.9819652536003136e-05,0.00019998000199980003,0.3507327749018762,0.15922545586405953,0.5312169852963092,0.0003720009096478803,0.0006999300069993001,-0.0451956867861108,-0.07281068362475018,-0.01975644533351723,0.885848856145817,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00037774000377740005,0.0013795721877087653,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,3,自杀,Spearman秩相关,99,99,99,0,0,5,43,0.4520959262082598,0.27119161855364465,0.6025946869106918,2.6330897766128195e-06,9.999000099990002e-05,0.3892390841416875,0.2116361828267917,0.559140177497208,6.836169808402726e-05,9.999000099990002e-05,-0.06285684206657227,-0.09894855950186,-0.0317377828841755,0.860965696829533,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,4,入睡困难,Spearman秩相关,99,99,99,0,0,3,43,0.32159433951541183,0.12326977688838142,0.5070526830523471,0.0011709430438190684,0.000999900009999,0.28675222275349327,0.09425315503934302,0.469710816585527,0.00400708388188905,0.0045995400459954,-0.03484211676191856,-0.06135699632409193,-0.011474631596521307,0.8916581777701071,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.001563062084596138,0.007028510632082859,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,5,睡眠不深,Spearman秩相关,99,99,99,0,0,3,43,0.1542540539900367,-0.037214674410414414,0.33081088498029704,0.12739489171902996,0.12048795120487951,0.1011049206632112,-0.08173022055334776,0.28765888586512356,0.3193670270990228,0.3183681631836816,-0.0531491333268255,-0.0805696626702959,-0.028144093318850365,0.6554441717929927,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.13109089091090892,0.3423216733444766,FDR不显著,FDR不显著,weak_both
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,6,早醒,Spearman秩相关,99,99,99,0,0,3,43,0.23467509738250933,0.029213316734577475,0.43372261456569206,0.01938285959939732,0.018598140185981403,0.18465138582962481,-0.013089879676738685,0.37430097805938645,0.06729598189402286,0.07029297070292971,-0.050023711552884514,-0.0767665742582182,-0.025461988075367707,0.7868384327487964,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.022187254958714656,0.08170806850938837,FDR显著,FDR不显著,overlap_dependent
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,7,工作和活动,Spearman秩相关,99,99,99,0,0,5,43,0.6063529257223699,0.4547040216107061,0.7277701888144815,2.9069583616008144e-11,9.999000099990002e-05,0.5948319932244385,0.44535689698770653,0.7161752620105579,8.459425520350574e-11,9.999000099990002e-05,-0.011520932497931402,-0.038245220014865924,0.017691514331803434,0.9809996257803059,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,robust_cross_symptom
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,8,迟滞,Spearman秩相关,99,99,99,0,0,4,43,0.20502895196278106,0.00955426968365241,0.40271948277486425,0.04177195237164566,0.0370962903709629,0.20871381423257798,0.010223403366452794,0.39865478239964697,0.038154324882386126,0.036696330366963306,0.003684862269796918,-0.016541246575318535,0.025346955723165275,1.0179723996758556,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.043120474277358586,0.04591100522975225,FDR显著,FDR显著,robust_cross_symptom
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,9,激越,Spearman秩相关,99,99,99,0,0,4,43,0.20822729724722394,0.008262593802366972,0.3816826329333193,0.038616392520804,0.043795620437956206,0.19222248342936343,0.01976128000042522,0.37173763726163717,0.05663523365949309,0.0585941405859414,-0.016004813817860508,-0.03771231985505634,0.003216104549394056,0.9231377728595386,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.049635036496350364,0.06929394017120026,FDR显著,FDR不显著,overlap_dependent
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,10,精神性焦虑,Spearman秩相关,99,99,99,0,0,5,43,0.4032936182517164,0.21964698704774865,0.5705061563851894,3.4886919564453566e-05,9.999000099990002e-05,0.36734885663931033,0.17446848467836917,0.5309655992617863,0.0001837918807746731,0.00019998000199980003,-0.03594476161240606,-0.06433775205744081,-0.010221100161441215,0.9108719801512677,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.0005131562315466567,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,11,躯体性焦虑,Spearman秩相关,99,99,99,0,0,4,43,0.48066170934834374,0.3096408307804644,0.6274639713933564,4.769648058265285e-07,9.999000099990002e-05,0.42950069028507537,0.24555261100221767,0.5841797268211362,9.155012868608842e-06,9.999000099990002e-05,-0.051161019063268365,-0.08070680029608625,-0.023636102640505176,0.89356127590727,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,12,胃肠道症状,Spearman秩相关,99,99,99,0,0,3,43,0.4845806054625124,0.3293628024559389,0.623332157342299,3.7269630336734943e-07,9.999000099990002e-05,0.42434301989818535,0.2479001570736487,0.5759252469748573,1.2018725287256434e-05,9.999000099990002e-05,-0.06023758556432707,-0.08523607117827987,-0.03763544116391253,0.8756912990629645,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,13,全身症状,Spearman秩相关,99,99,99,0,0,3,43,0.4121459850790546,0.21988395607402256,0.5829944856674122,2.2480168889385314e-05,0.00019998000199980003,0.36918744549780413,0.16284000029670667,0.5412905231873414,0.00016959404391851476,0.00039996000399960006,-0.042958539581250454,-0.06867917476047189,-0.021915149944143675,0.8957686326290174,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00037774000377740005,0.0008634057229197715,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,14,性症状,Spearman秩相关,99,66,66,33,33,3,43,0.4324529322349901,0.20132908969813126,0.6172447931945046,0.00028760505127300865,0.0004999500049995,0.3811774613012464,0.1497980640091328,0.572857919758945,0.0015903727215978672,0.0022997700229977,-0.05127547093374368,-0.09257690707444169,-0.020213971299403805,0.8814310943187659,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0008499150084991501,0.0037682978690082797,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,15,疑病,Spearman秩相关,99,99,99,0,0,3,43,0.05122992115447027,-0.1502464164290472,0.23561254164709947,0.6145506037962574,0.6055394460553944,0.0021875932688840347,-0.1900702643355722,0.2008278079226515,0.9828548888477525,0.9832016798320168,-0.04904232788558623,-0.07924131320557688,-0.019804148746600737,0.04270147639477965,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.6191982305528845,0.9832016798320167,FDR不显著,FDR不显著,weak_both
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,16,体重减轻,Spearman秩相关,99,99,99,0,0,3,43,0.3047258135176345,0.13042574645435262,0.460965644002793,0.0021639050395516946,0.0023997600239976003,0.2370996388235756,0.055367959413651045,0.4083229737548432,0.01813013060689561,0.0156984301569843,-0.0676261746940589,-0.10119765700916118,-0.039035442563589866,0.7780753329906349,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0034719932262092944,0.0211384802113848,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,17,自知力,Spearman秩相关,99,99,99,0,0,3,43,0.19395106952623214,-0.0005407400317346781,0.382003583429655,0.05440624626980541,0.0570942905709429,0.19616491556132307,-0.006504251612443462,0.3864171025914233,0.051657262123075365,0.05069493050694931,0.0022138460350909217,-0.009730234023173462,0.01686922249276174,1.0114144564425385,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.063128646484945,0.0610133676897797,FDR不显著,FDR不显著,weak_both
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,1,抑郁情绪,Spearman秩相关,99,99,99,0,0,4,54,0.5003146979316415,0.31054678849932427,0.6566722116447761,1.3413307061924728e-07,9.999000099990002e-05,0.46438283678482256,0.2704015135573321,0.6268356472991211,1.286841610922866e-06,9.999000099990002e-05,-0.035931861146818955,-0.06200537296318578,-0.01362705566660144,0.9281814799857662,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,2,有罪感,Spearman秩相关,99,99,99,0,0,3,54,0.38948259285238085,0.21247013551391544,0.5457065631576722,6.758686337874526e-05,0.00019998000199980003,0.3343323980424917,0.15362832521420872,0.49944377720388483,0.0007190901848998828,0.0011998800119988001,-0.05515019480988914,-0.08716755009088507,-0.025653557378918494,0.8584013873226118,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00037774000377740005,0.0022664400226644005,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,3,自杀,Spearman秩相关,99,99,99,0,0,5,54,0.4314076152433139,0.25347021641242856,0.5789394500019149,8.269245083651515e-06,9.999000099990002e-05,0.35807922379781615,0.1726448852909247,0.5168253165302003,0.00027365845400696204,0.0005999400059994001,-0.07332839144549774,-0.10850181806864898,-0.04240200594474026,0.8300252734200333,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.0012552590894756679,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,4,入睡困难,Spearman秩相关,99,99,99,0,0,3,54,0.4301904904648265,0.24753382692375717,0.5848270604609195,8.824774594130215e-06,9.999000099990002e-05,0.3945000181976969,0.21255664500584584,0.5567833882081615,5.333245567200864e-05,9.999000099990002e-05,-0.03569047226712957,-0.058750121809277925,-0.015669450732778284,0.9170356549988691,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,5,睡眠不深,Spearman秩相关,99,99,99,0,0,3,54,0.2645259016286682,0.09022342423251332,0.4390189127623308,0.008147865306060115,0.009299070092990702,0.21087687620750162,0.021159485237959706,0.3972816437177904,0.03615561797163523,0.0377962203779622,-0.05364902542116656,-0.08105891587369889,-0.028953118643612517,0.797188006577605,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.01160250947382326,0.04672987246729872,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,6,早醒,Spearman秩相关,99,99,99,0,0,3,54,0.31707148297146903,0.12669157532358383,0.49228784212814414,0.0013853447640419865,0.0022997700229977,0.26548501333708235,0.06954310273793254,0.4472659341687306,0.007911289426093246,0.0071992800719928,-0.05158646963438668,-0.07851299895633394,-0.027595003562187435,0.8373033451291847,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0033996600339966003,0.010527979460118504,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,7,工作和活动,Spearman秩相关,99,99,99,0,0,5,54,0.6385625933057376,0.49264523208290695,0.7553911489609283,1.1538149843458082e-12,9.999000099990002e-05,0.606943516540633,0.4558144691371327,0.7294107256889307,2.7488755071062365e-11,9.999000099990002e-05,-0.03161907676510456,-0.061723987683271316,-0.006662915883430997,0.9504839821552691,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,8,迟滞,Spearman秩相关,99,99,99,0,0,3,54,0.32350155571726863,0.137718246107694,0.48438831767639634,0.0010899496849481754,0.0014998500149985001,0.3199904667549777,0.12636359578149098,0.4898591171494121,0.0012432510380294992,0.0015998400159984002,-0.003511088962290909,-0.03210455402239939,0.021186759039193342,0.9891466087249376,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0022919056408965844,0.0028628716075760844,FDR显著,FDR显著,robust_cross_symptom
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,9,激越,Spearman秩相关,99,99,99,0,0,4,54,0.37568883528068536,0.18997572968674095,0.5349007785435577,0.00012713367629956136,0.00019998000199980003,0.3550011159026936,0.16820176391107478,0.5194103754775494,0.00031150656286686723,0.00039996000399960006,-0.020687719377991742,-0.042214741323499026,-0.0011835428926258162,0.9449338989205376,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00037774000377740005,0.0008634057229197715,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,10,精神性焦虑,Spearman秩相关,99,99,99,0,0,5,54,0.47826003426990027,0.2956163924556713,0.6315566507022251,5.539693601997738e-07,9.999000099990002e-05,0.4281735534401025,0.2466886468098227,0.5935281273871807,9.823317612505021e-06,9.999000099990002e-05,-0.050086480829797775,-0.07876586469303196,-0.025905781307892957,0.8952735389937849,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,11,躯体性焦虑,Spearman秩相关,99,99,99,0,0,4,54,0.6271530317472804,0.48380179846022403,0.741326640113336,3.7761332017709955e-12,9.999000099990002e-05,0.5733585918781763,0.4165805929354936,0.7004060221261624,5.554732945671528e-10,9.999000099990002e-05,-0.05379443986910415,-0.08163866337025356,-0.028587345966753903,0.914224380420788,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,12,胃肠道症状,Spearman秩相关,99,99,99,0,0,3,54,0.5137019272150594,0.35461290888271096,0.6511323974886889,5.394669641275412e-08,9.999000099990002e-05,0.45500888104589854,0.2831320980983802,0.5990081568479186,2.2276028292599625e-06,9.999000099990002e-05,-0.05869304616916082,-0.0856213276970106,-0.03277457421676251,0.8857449367820082,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,13,全身症状,Spearman秩相关,99,99,99,0,0,3,54,0.5546814682373007,0.39128144901141515,0.6901675314103906,2.5654146077676155e-09,9.999000099990002e-05,0.5081614041136826,0.33591694832246277,0.6504192008446654,7.902000242945445e-08,9.999000099990002e-05,-0.04652006412361809,-0.07288259400206938,-0.0259624617247579,0.9161319301482123,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00021585143072994287,0.00028330500283305,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,14,性症状,Spearman秩相关,99,59,59,40,40,3,54,0.4692683261114649,0.2354895942185765,0.6719353357429243,0.00017738961136464336,0.00039996000399960006,0.4042110958819465,0.13820140542095838,0.6091406355755614,0.0014981117485701185,0.0017998200179982,-0.06505723022951843,-0.10694715191834146,-0.029496170821699384,0.8613645400519415,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0006973661608198154,0.0031381477236891693,FDR显著,FDR显著,attenuated_but_significant
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,15,疑病,Spearman秩相关,99,99,99,0,0,3,54,0.19355884939854395,0.014482716600190782,0.3709322369623432,0.054905583411768336,0.05119488051194881,0.13765624405378257,-0.05717993250505316,0.32061887578307097,0.17422726764837085,0.17478252174782521,-0.05590260534476138,-0.08932817898955804,-0.027202474762198857,0.711185484319262,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.057069702865779,0.1948395324401986,FDR不显著,FDR不显著,weak_both
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,C11：事件序列｜不规整｜逐条评分｜不清洗,事件序列,不规整,不清洗,16,体重减轻,Spearman秩相关,99,99,99,0,0,3,54,0.25466031655038907,0.07248300557324062,0.4235472044121144,0.010967151672648685,0.011398860113988602,0.18879042940972135,0.003724523150245767,0.3684333813558273,0.06128260818580425,0.05699430056994301,-0.06586988714066772,-0.09987748077277869,-0.03417789586956883,0.7413421610679802,formal,正式,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.014093136140931363,0.06799320067993202,FDR显著,FDR不显著,overlap_dependent
